enrollment_id,organization_name,owner_count,individual_owner_count,private_equity_company_owner,reit_owner,holding_company_owner,investment_firm_owner,medical_staffing_company_owner,chain_home_office_owner,corporation_owner,llc_owner,non_profit_owner,for_profit_owner,trust_or_trustee_owner
O20030422000035,AUGUSTANA HEALTH CARE CENTER OF HASTINGS,12,10,False,False,False,False,False,False,True,False,True,False,False
O20030422000051,LUTHERAN BRETHREN RETIREMENT SERVICES INC,13,12,False,False,False,False,False,False,False,False,True,False,False
O20030422000059,DIVINE PROVIDENCE COMMUNITY HOME,10,9,False,False,False,False,False,False,False,False,True,False,False
O20030422000060,"CHATEAU NURSING AND REHABILITATION CENTER, LLC",37,6,False,False,False,False,False,False,False,True,False,False,True
O20030422000067,ST LUKE'S LUTHERAN CARE CENTER,22,19,False,False,False,False,False,False,True,True,False,False,False
O20030422000075,SOUTHERN INYO HEALTHCARE DISTRICT,11,10,False,False,False,False,False,False,False,False,True,False,False
O20030423000000,"WELLINGTON PLACE, LLC",8,6,False,False,False,False,False,False,False,True,False,False,False
O20030423000005,"ALTERCARE OF MAYFIELD VILLAGE, INC.",14,6,False,False,False,False,False,False,False,False,False,True,False
O20030423000044,SISTERS OF MARY OF THE PRESENTATION LONG TERM CARE,12,11,False,False,False,False,False,False,True,False,True,False,False
O20030423000054,TRI-COUNTY RETIREMENT & NURSING,13,8,False,False,False,False,False,False,False,False,True,False,False
O20030424000025,"GOLDEN OAK HOLDINGS, LLC",13,8,False,False,True,False,False,False,True,True,False,True,False
O20030424000029,"HAWTHORNE HOLDINGS, LLC",13,8,False,False,True,False,False,False,True,True,False,True,False
O20030424000031,"THE WILLIAM BREMAN JEWISH HOME, INC",2,2,False,False,False,False,False,False,False,False,False,False,False
O20030425000027,ST FRANCIS HOME,18,15,False,False,False,False,False,False,True,False,True,False,False
O20030425000034,MARWOOD MANOR NURSING HOME,31,26,False,False,False,False,False,True,True,False,True,False,False
O20030428000049,JENKINS LIVING CENTER INC,11,11,False,False,False,False,False,False,False,False,False,False,False
O20030430000020,MOHUN HEALTH CARE CENTER,14,14,False,False,False,False,False,False,False,False,False,False,False
O20030430000029,WELLMAN HEALTHCARE GROUP INC,13,8,False,False,False,False,False,False,False,True,False,False,False
O20030430000047,CITY OF SEWARD,25,21,False,False,False,False,False,False,False,False,True,True,False
O20030501000033,ST. JOHN LUTHERAN CARE CENTER,11,10,False,False,False,False,False,False,False,False,True,False,False
O20030507000043,COMMUNITY HOSPITAL OF ANACONDA,13,11,False,False,False,False,False,False,False,False,True,False,False
O20030507000044,"LEMON GROVE HEALTH ASSOCIATES, LLC",15,10,False,False,False,False,False,False,True,True,False,False,False
O20030508000055,"JONESBORO CARE AND REHABILITATION CENTER, LLC",32,20,False,False,True,False,False,False,True,True,False,True,False
O20030509000009,FACILITY INVESTMENTS LP,10,6,False,False,False,False,False,False,False,True,False,True,False
O20030510000002,BELL VILLA CARE ASSOCIATES LLC,17,10,False,False,False,False,False,False,True,True,False,False,False
O20030512000037,DOWNEY COMMUNITY CARE LLC,17,10,False,False,False,False,False,False,True,True,False,True,False
O20030513000018,"FI-THE ABBEY, LLC",22,8,False,False,False,False,False,False,False,True,True,False,False
O20030513000027,"FI-SANFORD REHAB, LLC",18,8,False,False,False,False,False,False,False,True,True,False,False
O20030513000045,"GIDEON CARE CENTER, INC",29,19,False,False,False,False,False,True,True,True,False,True,False
O20030513000048,"FI-WINDSOR WOODS, LLC",22,8,False,True,False,False,False,False,False,True,True,False,False
O20030514000027,"FI-TITUSVILLE, LLC",21,8,False,True,False,False,False,False,False,True,True,False,False
O20030514000043,T-LYNN INC.,7,6,False,False,False,False,False,False,True,False,False,False,False
O20030514000073,"19 VARNUM STREET OPERATING COMPANY, LLC",7,3,False,False,False,False,False,False,False,False,False,True,False
O20030514000086,SONOMA VALLEY HEALTH CARE DISTRICT,3,2,False,False,False,False,False,False,False,False,False,False,False
O20030515000046,"NEW BEDFORD MEDICAL INVESTORS, LLC",31,26,False,False,False,False,False,True,True,True,False,True,False
O20030515000063,NORTHFIELD RETIREMENT COMMUNITIES,14,13,False,False,False,False,False,False,False,False,True,False,False
O20030519000024,"FI-CASA MORA, LLC",21,8,False,True,False,False,False,False,False,True,True,False,False
O20030519000036,"EVANS MEMORIAL HOME FOR THE AGED, INC.",19,18,False,False,False,False,False,False,True,False,False,True,False
O20030519000040,"FI-POMPANO REHAB, LLC",21,8,False,True,False,False,False,False,False,True,True,False,False
O20030520000026,"FI-HIGHLAND PINES, LLC",21,8,False,True,False,False,False,False,False,True,True,False,False
O20030520000030,"COASTAL HEALTH CARE, INC.",23,19,False,False,True,False,False,False,True,False,False,True,True
O20030520000036,LAKEVIEW METHODIST HEALTH CARE CENTER,22,21,False,False,False,False,False,False,False,False,True,False,False
O20030520000043,SISTERS OF MARY OF THE PRESENTATION LONG TERM CARE,12,11,False,False,False,False,False,False,False,False,True,False,False
O20030520000046,HARMONY COMMUNITY HEALTHCARE INC,66,59,False,False,False,False,True,False,True,False,True,True,False
O20030520000047,"FI-PALM BEACHES, LLC",20,8,False,True,False,False,False,False,False,True,True,False,False
O20030520000065,NORTHERN ITASCA HOSPITAL DISTRICT,27,25,False,False,False,False,False,False,False,False,False,False,False
O20030522000015,HB HEALTHCARE ASSOCIATES LLC,17,10,False,False,False,False,False,False,True,True,False,True,False
O20030522000030,PRAIRIE MANOR NURSING & REHABILITATION CENTER LLC,39,13,False,False,False,False,False,False,False,True,False,False,True
O20030522000036,"312 MILLBURY AVENUE OPERATING COMPANY, LLC",8,4,False,False,False,False,False,False,False,False,False,True,False
O20030522000042,"49 THOMAS PATTEN DRIVE OPERATING COMPANY, LLC",7,3,False,False,False,False,False,False,False,False,False,True,False
O20030522000044,"64 PERFORMANCE DRIVE OPERATING COMPANY, LLC",7,3,False,False,False,False,False,False,False,False,False,True,False
O20030522000046,"57 OLD ROAD TO NINE ACRE CORNER OPERATING COMPANY, LLC",7,3,False,False,False,False,False,False,False,False,False,True,False
O20030522000052,260 EASTHAMPTON ROAD OPERATING COMPANY LLC,8,4,False,False,False,False,False,False,False,False,False,True,False
O20030522000054,"2101 WASHINGTON STREET OPERATING COMPANY, LLC",8,4,False,False,False,False,False,False,False,False,False,True,False
O20030522000057,"750 WOBURN STREET OPERATING COMPANY, LLC",8,4,False,False,False,False,False,False,False,False,False,True,False
O20030522000059,"COVINA CARE CENTER, INC.",36,20,False,False,True,True,False,True,True,True,False,True,True
O20030523000009,"178 LOWELL STREET OPERATING COMPANY, LLC",8,4,False,False,False,False,False,False,False,False,False,True,False
O20030523000017,"135 BENTON DRIVE OPERATING COMPANY, LLC",7,3,False,False,False,False,False,False,False,False,False,True,False
O20030523000026,AVERA TYLER,23,21,False,False,False,False,False,False,True,False,True,False,False
O20030523000027,"221 FITZGERALD DRIVE OPERATING COMPANY, LLC",8,4,False,False,False,False,False,False,False,False,False,True,False
O20030523000033,"199 ANDOVER STREET OPERATING COMPANY, LLC",8,4,False,False,False,False,False,False,False,False,False,True,False
O20030523000046,LAKESIDE LUTHERAN HOME,62,49,False,False,False,False,False,False,True,True,True,False,False
O20030523000050,SIOUX CENTER HEALTH,18,17,False,False,False,False,False,False,True,False,True,False,False
O20030523000071,"ELMWOOD TERRACE HEALTHCARE, INC",6,6,False,False,False,False,False,False,False,False,False,False,False
O20030526000005,PRESBYTERIAN HOMES OF TENNESSEE INC,12,12,False,False,False,False,False,False,False,False,False,False,False
O20030527000006,"ALGONA MANOR CARE CENTER, INC",81,66,False,False,False,False,False,True,True,True,True,True,True
O20030529000055,HENDRICK MEDICAL CENTER,35,20,False,False,False,False,True,False,True,True,True,True,False
O20030530000063,HOSPITAL DISTRICT NO 1 OF DICKINSON COUNTY KANSAS,9,8,False,False,False,False,False,False,True,False,True,False,False
O20030530000073,"GHC OF PLEASANTON, LLC",10,8,False,False,False,False,False,False,False,True,False,True,False
O20030602000034,COKATO CHARITABLE TRUST,15,15,False,False,False,False,False,False,False,False,False,False,False
O20030602000051,FRESNO COMMUNITY HOSPITAL AND MEDICAL CENTER,28,27,False,False,False,False,False,False,True,False,True,False,False
O20030603000005,RICHMOND BEACH REHAB LLC,76,57,False,True,True,False,True,True,True,True,False,True,True
O20030603000023,"VALLEY VIEW NURSING HOME OF HOUSTON, INC.",7,7,False,False,False,False,False,False,False,False,False,False,False
O20030603000031,CLARKFIELD CARE CENTER,11,9,False,False,False,False,False,False,False,False,True,False,False
O20030605000003,UNIVERSITY NORTHWEST LLC,8,5,False,False,False,False,False,False,True,False,False,False,False
O20030605000019,ECUMEN,123,120,False,False,False,False,False,False,False,True,False,False,False
O20030606000003,JEFFREY PINE HOLDINGS LLC,11,8,False,False,True,False,False,False,True,True,False,True,False
O20030610000020,COSTA VICTORIA HEALTHCARE LLC,6,4,False,False,False,False,False,False,True,False,False,True,False
O20030610000022,WEST ESCONDIDO HEALTHCARE LLC,6,4,False,False,False,False,False,False,True,False,False,True,False
O20030610000034,"600 KINDERKAMACK ROAD OPERATING COMPANY, LLC",8,4,False,False,False,False,False,False,False,True,False,True,False
O20030610000042,"800 RIVER ROAD OPERATING COMPANY, LLC",8,4,False,False,False,False,False,False,False,True,False,True,False
O20030611000023,"THE SHORE WINDS, LLC.",5,4,False,False,False,False,False,False,False,True,False,False,False
O20030611000027,SENECA NURSING AND REHABILITATION,5,5,False,False,False,False,False,False,False,False,False,False,False
O20030611000035,ITALIAN MAPLE HOLDINGS LLC,11,8,False,False,True,False,False,False,True,True,False,True,False
O20030612000003,MID COAST GERIATRIC SERVICES CORP,73,69,False,False,False,False,False,True,True,False,True,False,False
O20030612000015,ELDERCARE OF BEMIDJI INC,16,14,False,False,False,False,False,False,False,False,False,False,False
O20030612000021,INGLIS HOUSE,4,3,False,False,False,False,False,False,False,False,False,False,False
O20030612000023,GLEN HAVEN HOME INC,15,13,False,False,False,False,False,False,True,True,True,True,False
O20030612000039,"JONESBORO NURSING AND REHABILITATION CENTER, LLC",9,4,False,False,False,False,False,False,False,True,False,False,False
O20030612000043,"CCC OF MT. AIRY, INC",6,6,False,False,False,False,False,False,False,False,False,False,False
O20030612000048,"DOUGLASVILLE NURSING AND REHABILITATION CENTER, LLC",10,5,False,False,False,False,False,False,False,True,False,False,False
O20030612000073,"RHEMA-NOVI, INC",19,14,False,False,False,False,False,True,True,True,False,True,False
O20030612000075,RHEMA FARMINGTON INC,6,5,False,False,False,False,False,False,True,False,False,False,False
O20030616000010,"ALLENBROOKE NURSING AND REHABILITATION CENTER, LLC",9,4,False,False,False,False,False,False,False,True,False,False,False
O20030616000015,QUINCE NURSING AND REHABILITATION CENTER LLC,9,4,False,False,False,False,False,False,False,True,False,False,False
O20030616000019,"GRAND HAVEN HOMES, INC.",39,36,False,False,False,False,False,False,True,False,True,False,False
O20030617000039,"TALLASSEE HEALTH AND REHABILITATION, LLC",16,11,False,False,False,False,False,False,True,True,False,True,True
O20030618000017,FLORENCE NURSING AND REHABILITATION CENTER LLC,9,4,False,False,False,False,False,False,False,True,False,False,False
O20030619000015,"EIGHT MILE NURSING AND REHABILITATION CENTER, LLC",9,4,False,False,False,False,False,False,False,True,False,False,False
O20030619000019,"BIRMINGHAM NURSING AND REHABILITATION CENTER, LLC",8,3,False,False,False,False,False,False,False,True,False,False,False
O20030619000024,MOBILE NURSING AND REHABILITATION CENTER LLC,8,3,False,False,False,False,False,False,False,True,False,False,False
O20030619000030,"BIRMINGHAM NURSING AND REHABILITATION CENTER EAST,LLC",9,4,False,False,False,False,False,False,False,True,False,False,False
O20030620000033,IOWA ODD FELLOWS & ORPHANS HOME,14,14,False,False,False,False,False,False,False,False,False,False,False
O20030620000036,MOTHER HULL HOME,9,9,False,False,False,False,False,False,False,False,False,False,False
O20030623000041,TRIPOLI NURSING AND REHAB,66,51,False,False,False,True,False,False,True,True,False,False,False
O20030624000020,"TUPELO NURSING AND REHABILITATION CENTER, LLC",9,4,False,False,False,False,False,False,False,True,False,False,False
O20030624000021,MCCOMB NURSING AND REHABILITATION CENTER LLC,9,4,False,False,False,False,False,False,False,True,False,False,False
O20030624000023,CHADWICK NURSING AND REHABILITATION CENTER LLC,9,4,False,False,False,False,False,False,False,True,False,False,False
O20030624000027,"NEXION HEALTH AT PATTERSON, INC.",21,15,False,False,False,False,False,False,True,False,False,True,False
O20030624000028,"CLEVELAND NURSING AND REHABILITATION CENTER, LLC",9,4,False,False,False,False,False,False,False,True,False,False,False
O20030624000031,MANHATTAN NURSING AND REHABILITATION CENTER LLC,9,4,False,False,False,False,False,False,False,True,False,False,False
O20030624000032,RULEVILLE NURSING AND REHABILIATION CENTER LLC,9,4,False,False,False,False,False,False,False,True,False,False,False
O20030624000034,"LAKELAND NURSING AND REHABILITATION CENTER, LLC",10,5,False,False,False,False,False,False,False,True,False,False,False
O20030624000036,"BRANDON NURSING AND REHABILITATION CENTER, LLC",9,4,False,False,False,False,False,False,False,True,False,False,False
O20030627000001,MRC CRESTVIEW,33,23,False,False,False,False,False,True,True,False,True,False,False
O20030630000026,"VILLAGE SHALOM, INC",25,22,False,False,False,False,False,False,False,True,False,False,False
O20030701000002,"GEORGIANA HEALTH AND REHABILITATION, LLC",21,13,False,False,True,False,False,False,True,True,False,True,False
O20030701000004,"FLORALA HEALTH AND REHABILITATION, LLC",24,13,False,False,True,False,False,False,True,True,False,True,False
O20030701000005,RICEVILLE COMMUNITY REST HOME,23,20,False,False,False,False,False,False,False,False,True,True,False
O20030701000020,SMITHVILLE WESTERN INC.,15,14,False,False,False,False,False,False,True,False,False,False,False
O20030703000016,PARAMOUNT CONVALESCENT GROUP INC,29,21,False,False,False,False,False,False,True,False,False,True,True
O20030707000020,GORDON HEALTH CARE CENTER LLC,29,20,False,False,True,False,False,True,True,True,True,True,False
O20030707000031,MONTEZUMA HEALTH CARE CENTER LLC,27,18,False,False,True,False,False,True,True,True,True,False,False
O20030708000026,"HANCOCK MANOR, LLC",18,9,False,False,True,False,False,True,False,True,False,True,True
O20030708000048,REDBROOK HEALTHCARE ASSOCIATES LLC,6,4,False,False,False,False,False,False,True,False,False,True,False
O20030711000007,"ARLINGTON REHABILITATION & HEALTHCARE CENTER, LLC",15,9,False,False,False,False,False,True,True,True,False,False,False
O20030711000013,TWIN OAKS NURSING HOME LLC,15,9,False,False,False,False,False,True,True,True,False,False,False
O20030711000027,MAGNOLIA HAVEN NURSING HOME LLC,15,9,False,False,False,False,False,True,True,True,False,False,False
O20030711000032,ROANOKE HEALTHCARE CENTER LLC,15,10,False,False,False,False,False,True,True,True,False,False,False
O20030711000044,ABIGAIL HOUSE FOR NURSING AND REHABILITATION LLC,4,4,False,False,False,False,False,False,False,False,False,False,False
O20030711000045,MONROE MANOR NURSING HOME LLC,21,10,False,False,True,False,False,True,True,True,False,False,False
O20030711000059,LAKEPOINT WICHITA LLC,11,10,False,False,False,False,False,False,False,True,False,False,False
O20030715000034,LYNN HAVEN NURSING HOME LLC,27,17,False,False,True,False,False,True,True,True,True,True,False
O20030716000021,JONES COUNTY NURSING HOME LLC,27,17,False,False,True,False,False,True,True,True,True,True,False
O20030716000024,COFFEE COUNTY NURSING HOME LLC,22,14,False,False,True,False,False,True,True,True,True,True,False
