zcta,race_total,race_white,race_black,race_aian,race_asian,race_nhpi,race_other,race_multi,pct_white,pct_black,pct_asian,pct_nhpi,hispanic_total,hispanic_count,pct_hispanic,non_hisp_white,median_hh_income,disability_pop_total,disability_count,pct_disability,acs_year
01222,664,642,0,0,0,0,16,6,96.7,0.0,0.0,0.0,664,22,3.3,642,71042,0,0,,2024-5yr
01223,2495,2315,2,0,21,0,6,151,92.8,0.1,0.8,0.0,2495,74,3.0,2296,86818,0,0,,2024-5yr
01224,228,228,0,0,0,0,0,0,100.0,0.0,0.0,0.0,228,0,0.0,228,76222,0,0,,2024-5yr
01225,3216,2893,14,4,70,0,9,226,90.0,0.4,2.2,0.0,3216,16,0.5,2892,69803,0,0,,2024-5yr
01226,6256,5940,26,0,43,0,0,247,94.9,0.4,0.7,0.0,6256,246,3.9,5850,79438,0,0,,2024-5yr
01229,263,263,0,0,0,0,0,0,100.0,0.0,0.0,0.0,263,0,0.0,263,,0,0,,2024-5yr
01230,8826,7341,206,18,84,0,386,791,83.2,2.3,1.0,0.0,8826,602,6.8,7290,86694,0,0,,2024-5yr
01235,2489,2365,6,8,34,0,0,76,95.0,0.2,1.4,0.0,2489,23,0.9,2365,79327,0,0,,2024-5yr
01236,1458,1309,27,0,43,0,0,79,89.8,1.9,2.9,0.0,1458,48,3.3,1269,111250,0,0,,2024-5yr
01237,2302,2127,68,0,87,0,0,20,92.4,3.0,3.8,0.0,2302,3,0.1,2127,90898,0,0,,2024-5yr
01238,5944,5304,0,15,206,0,171,248,89.2,0.0,3.5,0.0,5944,238,4.0,5234,84591,0,0,,2024-5yr
01240,5111,4802,27,0,19,0,107,156,94.0,0.5,0.4,0.0,5111,152,3.0,4780,107826,0,0,,2024-5yr
01242,29,29,0,0,0,0,0,0,100.0,0.0,0.0,0.0,29,0,0.0,29,,0,0,,2024-5yr
01243,173,167,0,0,0,0,0,6,96.5,0.0,0.0,0.0,173,3,1.7,167,91250,0,0,,2024-5yr
01244,271,261,0,0,0,0,0,10,96.3,0.0,0.0,0.0,271,10,3.7,261,75833,0,0,,2024-5yr
01245,692,644,22,0,2,0,15,9,93.1,3.2,0.3,0.0,692,28,4.0,640,136875,0,0,,2024-5yr
01247,14794,13035,206,75,503,0,144,831,88.1,1.4,3.4,0.0,14794,769,5.2,12925,52330,0,0,,2024-5yr
01253,936,885,0,0,6,13,0,32,94.6,0.0,0.6,1.4,936,3,0.3,885,116806,0,0,,2024-5yr
01254,1036,897,77,0,10,0,6,46,86.6,7.4,1.0,0.0,1036,18,1.7,897,125893,0,0,,2024-5yr
01255,994,908,0,0,2,0,0,84,91.3,0.0,0.2,0.0,994,22,2.2,903,91111,0,0,,2024-5yr
01256,795,772,4,1,0,0,5,13,97.1,0.5,0.0,0.0,795,7,0.9,772,61328,0,0,,2024-5yr
01257,2348,2116,1,0,81,0,115,35,90.1,0.0,3.4,0.0,2348,151,6.4,2079,102788,0,0,,2024-5yr
01258,193,176,0,0,0,0,0,17,91.2,0.0,0.0,0.0,193,3,1.6,176,142500,0,0,,2024-5yr
01259,688,646,42,0,0,0,0,0,93.9,6.1,0.0,0.0,688,9,1.3,637,158125,0,0,,2024-5yr
01260,20,20,0,0,0,0,0,0,100.0,0.0,0.0,0.0,20,0,0.0,20,,0,0,,2024-5yr
01262,1778,1721,0,0,21,0,0,36,96.8,0.0,1.2,0.0,1778,27,1.5,1721,145750,0,0,,2024-5yr
01264,188,177,0,0,5,0,0,6,94.1,0.0,2.7,0.0,188,6,3.2,177,93750,0,0,,2024-5yr
01266,1000,909,8,8,10,0,18,47,90.9,0.8,1.0,0.0,1000,21,2.1,906,100417,0,0,,2024-5yr
01267,9633,7779,336,2,574,30,232,680,80.8,3.5,6.0,0.3,9633,493,5.1,7744,106375,0,0,,2024-5yr
01270,1036,827,0,2,15,0,0,192,79.8,0.0,1.4,0.0,1036,14,1.4,827,116375,0,0,,2024-5yr
01301,17876,15778,396,5,440,21,388,848,88.3,2.2,2.5,0.1,17876,1043,5.8,15553,56176,0,0,,2024-5yr
01330,1704,1511,2,0,17,0,80,94,88.7,0.1,1.0,0.0,1704,121,7.1,1491,83493,0,0,,2024-5yr
01331,13922,12440,387,12,71,0,326,686,89.4,2.8,0.5,0.0,13922,737,5.3,12160,72181,0,0,,2024-5yr
01337,2589,2333,4,2,30,0,2,218,90.1,0.2,1.2,0.0,2589,68,2.6,2331,85045,0,0,,2024-5yr
01338,95,91,0,0,0,0,4,0,95.8,0.0,0.0,0.0,95,4,4.2,91,50521,0,0,,2024-5yr
01339,1313,1177,0,0,15,0,85,36,89.6,0.0,1.1,0.0,1313,91,6.9,1177,68365,0,0,,2024-5yr
01340,1759,1622,21,0,14,0,13,89,92.2,1.2,0.8,0.0,1759,63,3.6,1590,78804,0,0,,2024-5yr
01341,1622,1534,0,13,7,0,10,58,94.6,0.0,0.4,0.0,1622,71,4.4,1509,97417,0,0,,2024-5yr
01342,1267,983,70,0,10,0,0,204,77.6,5.5,0.8,0.0,1267,71,5.6,983,109205,0,0,,2024-5yr
01343,147,147,0,0,0,0,0,0,100.0,0.0,0.0,0.0,147,5,3.4,142,69375,0,0,,2024-5yr
01344,1703,1633,4,1,0,0,0,65,95.9,0.2,0.0,0.0,1703,21,1.2,1629,77656,0,0,,2024-5yr
01346,454,418,0,0,7,0,0,29,92.1,0.0,1.5,0.0,454,27,5.9,418,113650,0,0,,2024-5yr
01347,165,114,0,0,23,0,28,0,69.1,0.0,13.9,0.0,165,0,0.0,114,72467,0,0,,2024-5yr
01349,741,712,0,6,0,0,0,23,96.1,0.0,0.0,0.0,741,6,0.8,712,75033,0,0,,2024-5yr
01350,122,105,0,0,0,0,0,17,86.1,0.0,0.0,0.0,122,15,12.3,105,,0,0,,2024-5yr
01351,2636,2444,9,20,11,0,13,139,92.7,0.3,0.4,0.0,2636,177,6.7,2389,98229,0,0,,2024-5yr
01354,1740,1562,52,9,22,0,7,88,89.8,3.0,1.3,0.0,1740,37,2.1,1555,90208,0,0,,2024-5yr
01355,958,756,0,5,0,0,72,125,78.9,0.0,0.0,0.0,958,32,3.3,753,82713,0,0,,2024-5yr
01360,2872,2680,20,0,1,0,13,158,93.3,0.7,0.0,0.0,2872,144,5.0,2578,103375,0,0,,2024-5yr
01364,7658,7047,50,9,22,0,29,501,92.0,0.7,0.3,0.0,7658,420,5.5,6924,55532,0,0,,2024-5yr
01366,1185,1081,11,0,4,0,16,73,91.2,0.9,0.3,0.0,1185,37,3.1,1077,110750,0,0,,2024-5yr
01367,563,483,0,0,3,0,16,61,85.8,0.0,0.5,0.0,563,15,2.7,481,72813,0,0,,2024-5yr
01368,1455,1294,4,0,4,0,84,69,88.9,0.3,0.3,0.0,1455,55,3.8,1294,102500,0,0,,2024-5yr
01370,3878,3397,32,0,44,0,49,356,87.6,0.8,1.1,0.0,3878,223,5.8,3375,81008,0,0,,2024-5yr
01373,4860,4542,63,0,50,0,0,205,93.5,1.3,1.0,0.0,4860,397,8.2,4240,106413,0,0,,2024-5yr
01375,3641,2818,114,12,538,0,53,106,77.4,3.1,14.8,0.0,3641,149,4.1,2752,68083,0,0,,2024-5yr
01376,4976,4241,67,0,95,0,224,349,85.2,1.3,1.9,0.0,4976,288,5.8,4214,55652,0,0,,2024-5yr
01378,776,722,3,0,9,0,4,38,93.0,0.4,1.2,0.0,776,17,2.2,712,93333,0,0,,2024-5yr
01379,778,663,4,0,9,0,10,92,85.2,0.5,1.2,0.0,778,59,7.6,663,59583,0,0,,2024-5yr
01380,36,36,0,0,0,0,0,0,100.0,0.0,0.0,0.0,36,0,0.0,36,73472,0,0,,2024-5yr
01420,41839,23675,3125,62,953,3,4116,9905,56.6,7.5,2.3,0.0,41839,13994,33.4,21934,72780,0,0,,2024-5yr
01430,6481,5550,74,13,248,0,203,393,85.6,1.1,3.8,0.0,6481,512,7.9,5282,118683,0,0,,2024-5yr
01431,3211,2992,5,0,5,0,38,171,93.2,0.2,0.2,0.0,3211,151,4.7,2970,115598,0,0,,2024-5yr
01432,8521,6021,546,148,508,0,268,1030,70.7,6.4,6.0,0.0,8521,1290,15.1,5864,101966,0,0,,2024-5yr
01434,1564,1200,246,28,69,11,10,0,76.7,15.7,4.4,0.7,1564,230,14.7,994,162143,0,0,,2024-5yr
01436,3720,3528,54,0,0,0,40,98,94.8,1.5,0.0,0.0,3720,103,2.8,3519,77721,0,0,,2024-5yr
01438,330,329,1,0,0,0,0,0,99.7,0.3,0.0,0.0,330,0,0.0,329,,0,0,,2024-5yr
01440,21276,16958,876,28,514,0,630,2270,79.7,4.1,2.4,0.0,21276,2258,10.6,16546,67440,0,0,,2024-5yr
01450,11356,9386,216,0,772,0,85,897,82.7,1.9,6.8,0.0,11356,527,4.6,9310,193292,0,0,,2024-5yr
01451,5487,4600,0,0,337,0,0,550,83.8,0.0,6.1,0.0,5487,440,8.0,4573,214792,0,0,,2024-5yr
01452,4371,4136,34,10,12,0,27,152,94.6,0.8,0.3,0.0,4371,39,0.9,4126,123500,0,0,,2024-5yr
01453,43851,30992,2272,11,1395,0,3078,6103,70.7,5.2,3.2,0.0,43851,7027,16.0,29809,84296,0,0,,2024-5yr
01460,10280,8333,172,36,1057,0,113,569,81.1,1.7,10.3,0.0,10280,334,3.2,8223,149722,0,0,,2024-5yr
01462,11919,10489,214,0,293,0,205,718,88.0,1.8,2.5,0.0,11919,695,5.8,10426,112992,0,0,,2024-5yr
01463,11697,9961,436,0,681,0,91,528,85.2,3.7,5.8,0.0,11697,461,3.9,9781,123911,0,0,,2024-5yr
01464,6976,5552,702,3,150,25,276,268,79.6,10.1,2.2,0.4,6976,891,12.8,5048,122365,0,0,,2024-5yr
01468,4183,3740,26,0,125,0,64,228,89.4,0.6,3.0,0.0,4183,200,4.8,3652,113427,0,0,,2024-5yr
01469,6820,5918,158,0,289,0,51,404,86.8,2.3,4.2,0.0,6820,239,3.5,5838,103801,0,0,,2024-5yr
01473,8374,8081,0,0,88,13,0,192,96.5,0.0,1.1,0.2,8374,146,1.7,8042,106331,0,0,,2024-5yr
01474,2280,2074,11,0,0,0,65,130,91.0,0.5,0.0,0.0,2280,166,7.3,2046,136371,0,0,,2024-5yr
01475,10265,9253,103,0,133,0,186,590,90.1,1.0,1.3,0.0,10265,333,3.2,9139,76552,0,0,,2024-5yr
01501,16877,14464,330,0,527,0,345,1211,85.7,2.0,3.1,0.0,16877,1037,6.1,14332,116762,0,0,,2024-5yr
01503,3378,2949,60,0,63,0,21,285,87.3,1.8,1.9,0.0,3378,101,3.0,2941,121336,0,0,,2024-5yr
01504,9255,7743,282,11,164,35,182,838,83.7,3.0,1.8,0.4,9255,399,4.3,7738,94191,0,0,,2024-5yr
01505,4948,4324,11,0,163,0,28,422,87.4,0.2,3.3,0.0,4948,208,4.2,4324,140962,0,0,,2024-5yr
01506,3460,3051,26,0,33,0,217,133,88.2,0.8,1.0,0.0,3460,184,5.3,2991,81250,0,0,,2024-5yr
01507,13435,12221,395,5,75,0,90,649,91.0,2.9,0.6,0.0,13435,396,2.9,12179,117587,0,0,,2024-5yr
01510,15563,12168,566,31,282,0,1058,1458,78.2,3.6,1.8,0.0,15563,2567,16.5,11721,89781,0,0,,2024-5yr
01515,2166,2019,1,0,23,0,25,98,93.2,0.0,1.1,0.0,2166,118,5.4,1944,81042,0,0,,2024-5yr
01516,9376,8630,40,0,191,0,166,349,92.0,0.4,2.0,0.0,9376,522,5.6,8502,153172,0,0,,2024-5yr
01518,2598,2282,94,0,0,0,21,201,87.8,3.6,0.0,0.0,2598,213,8.2,2259,136111,0,0,,2024-5yr
01519,8058,6816,21,0,495,0,138,588,84.6,0.3,6.1,0.0,8058,226,2.8,6753,178263,0,0,,2024-5yr
01520,16912,14402,525,6,407,21,154,1397,85.2,3.1,2.4,0.1,16912,807,4.8,14205,148125,0,0,,2024-5yr
01521,2583,2242,45,22,128,0,0,146,86.8,1.7,5.0,0.0,2583,121,4.7,2236,91979,0,0,,2024-5yr
01522,3152,2699,91,26,139,0,0,197,85.6,2.9,4.4,0.0,3152,89,2.8,2692,100625,0,0,,2024-5yr
01523,8606,7067,463,13,73,0,159,831,82.1,5.4,0.8,0.0,8606,1005,11.7,6815,134833,0,0,,2024-5yr
01524,6327,5289,520,0,52,0,166,300,83.6,8.2,0.8,0.0,6327,519,8.2,5015,102099,0,0,,2024-5yr
01525,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
01527,13961,11935,122,13,497,0,167,1227,85.5,0.9,3.6,0.0,13961,686,4.9,11848,118790,0,0,,2024-5yr
01529,3160,2879,29,0,29,0,109,114,91.1,0.9,0.9,0.0,3160,46,1.5,2875,127188,0,0,,2024-5yr
01531,973,907,26,0,4,0,3,33,93.2,2.7,0.4,0.0,973,3,0.3,907,99500,0,0,,2024-5yr
01532,15750,11978,464,5,1715,15,530,1043,76.1,2.9,10.9,0.1,15750,502,3.2,11927,153199,0,0,,2024-5yr
01534,6230,5526,98,0,122,0,35,449,88.7,1.6,2.0,0.0,6230,480,7.7,5368,141250,0,0,,2024-5yr
01535,4760,4494,8,0,1,0,5,252,94.4,0.2,0.0,0.0,4760,65,1.4,4475,79285,0,0,,2024-5yr
01536,6860,5163,196,52,477,0,99,873,75.3,2.9,7.0,0.0,6860,560,8.2,5120,115938,0,0,,2024-5yr
01537,2278,2026,11,0,11,0,128,102,88.9,0.5,0.5,0.0,2278,180,7.9,2002,102956,0,0,,2024-5yr
01540,10979,9728,57,0,290,0,136,768,88.6,0.5,2.6,0.0,10979,666,6.1,9690,110579,0,0,,2024-5yr
01541,3529,3308,13,0,0,4,44,160,93.7,0.4,0.0,0.1,3529,65,1.8,3274,158750,0,0,,2024-5yr
01542,2615,2289,7,0,8,0,89,222,87.5,0.3,0.3,0.0,2615,116,4.4,2289,96111,0,0,,2024-5yr
01543,9353,8608,129,0,60,6,89,461,92.0,1.4,0.6,0.1,9353,453,4.8,8434,145707,0,0,,2024-5yr
01545,38876,23878,1009,42,9319,0,1092,3536,61.4,2.6,24.0,0.0,38876,2298,5.9,23431,139302,0,0,,2024-5yr
01550,17928,10604,962,71,418,0,1365,4508,59.1,5.4,2.3,0.0,17928,7047,39.3,9428,66287,0,0,,2024-5yr
01560,4984,3391,162,3,755,0,158,515,68.0,3.3,15.1,0.0,4984,145,2.9,3391,107031,0,0,,2024-5yr
01561,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
01562,12008,11039,65,0,316,0,219,369,91.9,0.5,2.6,0.0,12008,601,5.0,10781,80533,0,0,,2024-5yr
01564,8183,7078,0,32,0,0,441,632,86.5,0.0,0.0,0.0,8183,746,9.1,6978,129063,0,0,,2024-5yr
01566,7362,6721,90,24,240,0,69,218,91.3,1.2,3.3,0.0,7362,211,2.9,6705,137730,0,0,,2024-5yr
01568,8011,6907,45,14,464,0,219,362,86.2,0.6,5.8,0.0,8011,421,5.3,6779,160417,0,0,,2024-5yr
01569,14304,12581,124,140,330,0,177,952,88.0,0.9,2.3,0.0,14304,731,5.1,12447,124222,0,0,,2024-5yr
01570,17748,13168,780,20,368,0,1120,2292,74.2,4.4,2.1,0.0,17748,3238,18.2,12701,72895,0,0,,2024-5yr
01571,11929,10282,510,53,249,0,344,491,86.2,4.3,2.1,0.0,11929,582,4.9,10174,84604,0,0,,2024-5yr
01581,21944,12965,676,23,5096,0,1599,1585,59.1,3.1,23.2,0.0,21944,1618,7.4,12620,141944,0,0,,2024-5yr
01583,7606,6454,215,0,78,0,404,455,84.9,2.8,1.0,0.0,7606,591,7.8,6336,106094,0,0,,2024-5yr
01585,4810,4495,0,10,24,0,47,234,93.5,0.0,0.5,0.0,4810,253,5.3,4469,87857,0,0,,2024-5yr
01588,10258,8763,82,0,100,0,315,998,85.4,0.8,1.0,0.0,10258,1066,10.4,8580,92486,0,0,,2024-5yr
01590,9422,8338,55,0,63,0,387,579,88.5,0.6,0.7,0.0,9422,407,4.3,8270,147015,0,0,,2024-5yr
01602,27092,18306,2919,14,1192,26,1218,3417,67.6,10.8,4.4,0.1,27092,3877,14.3,17747,91764,0,0,,2024-5yr
01603,20868,10506,2230,228,2601,40,1130,4133,50.3,10.7,12.5,0.2,20868,5280,25.3,9684,66049,0,0,,2024-5yr
01604,39812,21559,5545,16,3242,30,3685,5735,54.2,13.9,8.1,0.1,39812,7794,19.6,19331,73505,0,0,,2024-5yr
01605,30579,14009,4391,139,1334,24,2993,7689,45.8,14.4,4.4,0.1,30579,11040,36.1,12537,54642,0,0,,2024-5yr
01606,22844,14224,3211,0,1406,0,1242,2761,62.3,14.1,6.2,0.0,22844,3555,15.6,13341,92105,0,0,,2024-5yr
01607,8706,4108,1931,0,302,0,443,1922,47.2,22.2,3.5,0.0,8706,1878,21.6,3860,78727,0,0,,2024-5yr
01608,4932,1695,328,352,845,0,388,1324,34.4,6.7,17.1,0.0,4932,2196,44.5,1290,45687,0,0,,2024-5yr
01609,22047,13992,1866,19,2088,0,1279,2803,63.5,8.5,9.5,0.0,22047,3752,17.0,13361,68381,0,0,,2024-5yr
01610,30444,12205,4281,270,1835,23,4213,7617,40.1,14.1,6.0,0.1,30444,12937,42.5,9807,51472,0,0,,2024-5yr
01611,2299,1887,44,0,0,0,52,316,82.1,1.9,0.0,0.0,2299,102,4.4,1887,109868,0,0,,2024-5yr
01612,5002,4505,67,0,70,0,62,298,90.1,1.3,1.4,0.0,5002,211,4.2,4499,134083,0,0,,2024-5yr
01701,32618,22156,1345,54,2865,0,2217,3981,67.9,4.1,8.8,0.0,32618,3608,11.1,21696,137094,0,0,,2024-5yr
01702,39789,15834,2826,262,2756,43,6803,11265,39.8,7.1,6.9,0.1,39789,9957,25.0,14463,82496,0,0,,2024-5yr
01718,404,319,0,0,80,0,0,5,79.0,0.0,19.8,0.0,404,0,0.0,319,104167,0,0,,2024-5yr
01719,5496,3550,450,0,1264,0,53,179,64.6,8.2,23.0,0.0,5496,47,0.9,3525,144611,0,0,,2024-5yr
01720,23526,13807,1135,5,6091,0,489,1999,58.7,4.8,25.9,0.0,23526,984,4.2,13686,159010,0,0,,2024-5yr
01721,18873,12475,981,17,2952,0,822,1626,66.1,5.2,15.6,0.0,18873,1651,8.7,11830,127539,0,0,,2024-5yr
01730,14707,10457,393,5,2625,0,343,884,71.1,2.7,17.8,0.0,14707,538,3.7,10327,172400,0,0,,2024-5yr
01731,2110,856,5,0,446,0,554,249,40.6,0.2,21.1,0.0,2110,781,37.0,726,104688,0,0,,2024-5yr
01740,5737,4726,16,32,320,0,161,482,82.4,0.3,5.6,0.0,5737,323,5.6,4674,205449,0,0,,2024-5yr
01741,5239,4233,52,0,587,0,26,341,80.8,1.0,11.2,0.0,5239,158,3.0,4199,250001,0,0,,2024-5yr
01742,18448,15231,381,43,1003,0,277,1513,82.6,2.1,5.4,0.0,18448,664,3.6,15147,195125,0,0,,2024-5yr
01745,586,335,16,0,147,0,18,70,57.2,2.7,25.1,0.0,586,0,0.0,335,185994,0,0,,2024-5yr
01746,15094,12570,78,0,990,0,304,1152,83.3,0.5,6.6,0.0,15094,869,5.8,12438,159817,0,0,,2024-5yr
01747,6027,5289,100,0,150,0,0,488,87.8,1.7,2.5,0.0,6027,341,5.7,5223,115722,0,0,,2024-5yr
01748,19358,13505,61,13,4011,0,450,1318,69.8,0.3,20.7,0.0,19358,750,3.9,13274,222801,0,0,,2024-5yr
01749,20077,15866,186,164,897,13,973,1978,79.0,0.9,4.5,0.1,20077,1445,7.2,15586,103400,0,0,,2024-5yr
01752,41647,23244,1612,76,2214,0,5093,9408,55.8,3.9,5.3,0.0,41647,7477,18.0,22515,91968,0,0,,2024-5yr
01754,10712,8745,175,0,613,0,191,988,81.6,1.6,5.7,0.0,10712,393,3.7,8610,124067,0,0,,2024-5yr
01756,6325,5898,52,16,0,10,88,261,93.2,0.8,0.0,0.2,6325,266,4.2,5817,132256,0,0,,2024-5yr
01757,30609,19021,1132,323,996,0,2669,6468,62.1,3.7,3.3,0.0,30609,5407,17.7,18618,96621,0,0,,2024-5yr
01760,36782,27872,542,44,4978,28,1060,2258,75.8,1.5,13.5,0.1,36782,1698,4.6,27504,138563,0,0,,2024-5yr
01770,4427,3630,8,0,375,0,11,403,82.0,0.2,8.5,0.0,4427,109,2.5,3568,250001,0,0,,2024-5yr
01772,9907,7263,127,3,1587,0,290,637,73.3,1.3,16.0,0.0,9907,383,3.9,7083,201568,0,0,,2024-5yr
01773,4891,4075,76,0,322,0,49,369,83.3,1.6,6.6,0.0,4891,107,2.2,4064,209327,0,0,,2024-5yr
01775,7165,6096,231,0,439,0,19,380,85.1,3.2,6.1,0.0,7165,207,2.9,6096,185809,0,0,,2024-5yr
01776,19270,15221,381,11,2093,24,270,1270,79.0,2.0,10.9,0.1,19270,709,3.7,15166,236509,0,0,,2024-5yr
01778,14033,10832,87,0,1777,33,374,930,77.2,0.6,12.7,0.2,14033,704,5.0,10776,219375,0,0,,2024-5yr
01801,41939,30780,1857,27,3365,51,1901,3958,73.4,4.4,8.0,0.1,41939,3397,8.1,30069,111185,0,0,,2024-5yr
01803,26274,19750,485,9,3811,8,796,1415,75.2,1.8,14.5,0.0,26274,1319,5.0,19541,146436,0,0,,2024-5yr
01810,35648,25807,864,56,5598,0,855,2468,72.4,2.4,15.7,0.0,35648,2261,6.3,25264,172606,0,0,,2024-5yr
01821,30143,24063,809,0,3034,6,404,1827,79.8,2.7,10.1,0.0,30143,1065,3.5,23768,149042,0,0,,2024-5yr
01824,26650,20878,509,67,2885,6,617,1688,78.3,1.9,10.8,0.0,26650,1543,5.8,20529,140050,0,0,,2024-5yr
01826,32629,25260,1622,0,1803,0,925,3019,77.4,5.0,5.5,0.0,32629,2840,8.7,24936,114196,0,0,,2024-5yr
01827,3408,3058,32,0,79,0,27,212,89.7,0.9,2.3,0.0,3408,191,5.6,3044,208512,0,0,,2024-5yr
01830,26530,17796,922,34,407,0,2165,5206,67.1,3.5,1.5,0.0,26530,7653,28.8,16566,78571,0,0,,2024-5yr
01832,26386,16977,569,40,436,0,3916,4448,64.3,2.2,1.7,0.0,26386,7780,29.5,15988,83041,0,0,,2024-5yr
01833,8432,7492,88,0,186,0,30,636,88.9,1.0,2.2,0.0,8432,300,3.6,7421,153750,0,0,,2024-5yr
01834,6777,6239,11,0,152,0,121,254,92.1,0.2,2.2,0.0,6777,285,4.2,6144,141487,0,0,,2024-5yr
01835,14782,11021,667,0,158,0,1004,1932,74.6,4.5,1.1,0.0,14782,2489,16.8,10685,113578,0,0,,2024-5yr
01840,8522,1021,272,0,1,0,5327,1901,12.0,3.2,0.0,0.0,8522,7622,89.4,538,42211,0,0,,2024-5yr
01841,52769,7575,1915,109,672,0,27986,14512,14.4,3.6,1.3,0.0,52769,45905,87.0,4748,56971,39611,7029,32582.0,2024-5yr
01843,27445,8188,1345,82,1031,0,11045,5754,29.8,4.9,3.8,0.0,27445,20324,74.1,4979,67585,0,0,,2024-5yr
01844,53420,30386,2631,217,2607,0,9786,7793,56.9,4.9,4.9,0.0,53420,17722,33.2,28986,113212,0,0,,2024-5yr
01845,32494,25995,1042,209,2259,0,903,2086,80.0,3.2,7.0,0.0,32494,2548,7.8,25475,140670,0,0,,2024-5yr
01850,17740,7849,2468,0,1932,5,2621,2865,44.2,13.9,10.9,0.0,17740,5952,33.6,6547,69780,0,0,,2024-5yr
01851,33403,11197,3082,11,13831,0,2165,3117,33.5,9.2,41.4,0.0,33403,4349,13.0,10301,92401,0,0,,2024-5yr
01852,37144,20604,2962,14,5039,0,4151,4374,55.5,8.0,13.6,0.0,37144,7215,19.4,19378,80906,0,0,,2024-5yr
01854,30081,15666,3661,21,5484,5,1930,3314,52.1,12.2,18.2,0.0,30081,6171,20.5,13869,72709,0,0,,2024-5yr
01860,6748,6295,0,0,37,0,1,415,93.3,0.0,0.5,0.0,6748,161,2.4,6159,123054,0,0,,2024-5yr
01862,12129,8584,421,0,905,0,996,1223,70.8,3.5,7.5,0.0,12129,1483,12.2,8514,138571,0,0,,2024-5yr
01863,9796,7608,197,8,1049,3,200,731,77.7,2.0,10.7,0.0,9796,673,6.9,7582,144875,0,0,,2024-5yr
01864,15765,13706,55,0,824,0,372,808,86.9,0.3,5.2,0.0,15765,337,2.1,13619,147768,0,0,,2024-5yr
01867,25612,21889,122,16,1611,0,243,1731,85.5,0.5,6.3,0.0,25612,1431,5.6,21585,165912,0,0,,2024-5yr
01876,31004,27322,526,14,1189,0,195,1758,88.1,1.7,3.8,0.0,31004,1219,3.9,26779,130204,0,0,,2024-5yr
01879,12550,10073,436,0,972,0,498,571,80.3,3.5,7.7,0.0,12550,828,6.6,9925,129348,0,0,,2024-5yr
01880,27793,24061,207,13,1595,0,455,1462,86.6,0.7,5.7,0.0,27793,755,2.7,23757,134306,0,0,,2024-5yr
01886,24690,17424,81,0,5365,0,750,1070,70.6,0.3,21.7,0.0,24690,887,3.6,17309,187198,0,0,,2024-5yr
01887,23336,20355,225,10,885,0,182,1679,87.2,1.0,3.8,0.0,23336,564,2.4,20212,168152,0,0,,2024-5yr
01890,23406,16617,699,69,3654,0,327,2040,71.0,3.0,15.6,0.0,23406,915,3.9,16506,230198,0,0,,2024-5yr
01901,2419,865,610,0,97,0,373,474,35.8,25.2,4.0,0.0,2419,869,35.9,801,36119,0,0,,2024-5yr
01902,50066,15926,6246,331,2431,61,14287,10784,31.8,12.5,4.9,0.1,50066,26589,53.1,12627,67046,0,0,,2024-5yr
01904,21003,12129,1054,32,1232,0,3812,2744,57.7,5.0,5.9,0.0,21003,6992,33.3,10931,99614,0,0,,2024-5yr
01905,28221,10773,3777,500,2568,0,4353,6250,38.2,13.4,9.1,0.0,28221,12226,43.3,8917,84333,0,0,,2024-5yr
01906,28773,20968,1568,25,1006,31,1563,3612,72.9,5.4,3.5,0.1,28773,3575,12.4,20345,101539,0,0,,2024-5yr
01907,15277,13595,505,44,170,0,144,819,89.0,3.3,1.1,0.0,15277,1360,8.9,12846,134386,0,0,,2024-5yr
01908,3325,3006,64,0,63,0,10,182,90.4,1.9,1.9,0.0,3325,31,0.9,3006,112762,0,0,,2024-5yr
01913,17403,15130,467,3,179,8,240,1376,86.9,2.7,1.0,0.0,17403,810,4.7,14951,103554,0,0,,2024-5yr
01915,41994,36000,1274,345,855,0,760,2760,85.7,3.0,2.0,0.0,41994,2615,6.2,35301,104918,0,0,,2024-5yr
01921,8250,7552,25,0,90,0,121,462,91.5,0.3,1.1,0.0,8250,133,1.6,7541,200672,0,0,,2024-5yr
01922,3450,3335,0,0,0,0,27,88,96.7,0.0,0.0,0.0,3450,134,3.9,3284,142207,0,0,,2024-5yr
01923,27991,24896,513,16,485,45,660,1376,88.9,1.8,1.7,0.2,27991,1528,5.5,24486,125395,0,0,,2024-5yr
01929,3621,3526,0,0,31,0,31,33,97.4,0.0,0.9,0.0,3621,40,1.1,3517,156442,0,0,,2024-5yr
01930,30075,26906,441,0,509,0,733,1486,89.5,1.5,1.7,0.0,30075,1590,5.3,26526,83883,0,0,,2024-5yr
01937,107,84,0,0,11,0,12,0,78.5,0.0,10.3,0.0,107,12,11.2,84,,0,0,,2024-5yr
01938,13930,12851,25,7,262,0,80,705,92.3,0.2,1.9,0.0,13930,351,2.5,12818,138750,0,0,,2024-5yr
01940,13285,10857,134,0,910,0,509,875,81.7,1.0,6.8,0.0,13285,729,5.5,10816,173214,0,0,,2024-5yr
01944,5403,4840,0,0,40,0,175,348,89.6,0.0,0.7,0.0,5403,146,2.7,4840,206389,0,0,,2024-5yr
01945,20470,19094,118,85,295,0,170,708,93.3,0.6,1.4,0.0,20470,415,2.0,19048,179583,0,0,,2024-5yr
