ccn,facility_name,state,type_of_control,fy_begin,fy_end,beds,days_medicare,days_medicaid,days_total,bed_days_available,medicare_days_pct,medicaid_days_pct,private_other_pct,net_patient_revenue,net_income,total_costs,total_salaries,contract_labor,operating_margin_pct,occupancy_pct,contract_labor_pct,medicaid_heavy,financially_stressed
235182,LYNWOOD MANOR HEALTHCARE CENTER,MI,4,2023-01-01,2023-12-31,84.0,2840.0,16941.0,26347.0,30660.0,10.8,64.3,24.9,8209364.0,-449804.0,715602.0,3630198.0,,-5.48,85.9,,True,True
235257,IRON COUNTY MEDICAL CARE FACILITY,MI,9,2023-01-01,2023-12-31,200.0,731.0,26514.0,42216.0,73000.0,1.7,62.8,35.5,16428076.0,-6173785.0,1238604.0,10034577.0,1371560.0,-37.58,57.8,13.7,True,True
235361,CHALET OF NILES,MI,4,2023-01-01,2023-12-31,100.0,503.0,11583.0,14274.0,36500.0,3.5,81.1,15.3,2937396.0,-2847039.0,288357.0,2394664.0,,-96.92,39.1,,True,True
245024,INTER-FAITH CARE CENTER,MN,2,2023-01-01,2023-12-31,80.0,3874.0,12264.0,22602.0,29200.0,17.1,54.3,28.6,9858716.0,-403063.0,1063902.0,5161874.0,,-4.09,77.4,,False,False
245585,TRAVERSE CARE CENTER,MN,2,2023-01-01,2023-12-31,50.0,923.0,5529.0,11432.0,18250.0,8.1,48.4,43.6,3832992.0,-567313.0,419253.0,1812706.0,205570.0,-14.8,62.6,11.3,False,True
265683,WINDSOR HEALTHCARE & REHAB CENTER,MO,4,2023-01-01,2023-12-31,60.0,971.0,9552.0,14953.0,21900.0,6.5,63.9,29.6,3447032.0,-391772.0,244597.0,1339163.0,843758.0,-11.37,68.3,63.0,True,True
265745,SUNSET HOME,MO,4,2023-01-01,2023-12-31,60.0,578.0,8421.0,12353.0,21900.0,4.7,68.2,27.2,2390349.0,-555798.0,258787.0,1055607.0,709924.0,-23.25,56.4,67.3,True,True
265853,JOPLIN GARDENS,MO,4,2023-01-01,2023-12-31,92.0,1560.0,13960.0,22796.0,33580.0,6.8,61.2,31.9,5121230.0,-1112652.0,563563.0,2819956.0,439094.0,-21.73,67.9,15.6,True,True
285140,THE MEADOWS AT ASHLAND,NE,4,2023-08-02,2023-12-31,97.0,773.0,9879.0,13530.0,14744.0,5.7,73.0,21.3,4203432.0,-668894.0,377594.0,1336637.0,,-15.91,91.8,,True,True
285141,THE BIRCH AT SUTHERLAND,NE,4,2023-08-02,2023-12-31,60.0,704.0,4184.0,6401.0,9120.0,11.0,65.4,23.6,2125984.0,-409355.0,122120.0,651151.0,,-19.25,70.2,,True,True
285143,THE MULBERRY AT WAVERLY,NE,4,2023-08-02,2023-12-31,54.0,340.0,5704.0,7096.0,8208.0,4.8,80.4,14.8,2497715.0,-376971.0,221364.0,1016333.0,,-15.09,86.5,,True,True
285144,PINES AT BLUE HILL LLC,NE,4,2023-08-02,2023-12-31,62.0,311.0,3397.0,4751.0,9424.0,6.5,71.5,22.0,1438054.0,-127009.0,133856.0,611500.0,,-8.83,50.4,,True,True
285147,THE OAKS AT CENTRAL CITY LLC,NE,4,2023-08-02,2023-12-31,63.0,319.0,7721.0,9326.0,9576.0,3.4,82.8,13.8,2504561.0,-419799.0,117517.0,894009.0,,-16.76,97.4,,True,True
285221,CEDARS AT BROADWELL,NE,4,2023-08-02,2023-12-31,76.0,308.0,3236.0,5418.0,11552.0,5.7,59.7,34.6,1769501.0,-598249.0,153500.0,849013.0,,-33.81,46.9,,False,True
295044,HEARTHSTONE OF NORTHERN NEVADA,NV,6,2023-06-01,2023-12-31,125.0,3050.0,17534.0,24410.0,26750.0,12.5,71.8,15.7,8502896.0,155034.0,1266091.0,3802478.0,554792.0,1.82,91.3,14.6,True,False
315077,THE EVERGREENS,NJ,1,2023-01-01,2023-12-31,17.0,1266.0,,4604.0,6205.0,27.5,,72.5,22162179.0,4082926.0,1116078.0,7891744.0,252203.0,18.42,74.2,3.2,False,False
325214,LAGUNA RAINBOW NURSING CENTER,NM,13,2023-01-01,2023-12-31,59.0,283.0,14973.0,15429.0,21535.0,1.8,97.0,1.1,5672707.0,-361830.0,398941.0,2227016.0,,-6.38,71.6,,True,True
335524,METHODIST CHURCH HM FOR THE AGED,NY,1,2023-01-01,2023-12-31,121.0,12988.0,15962.0,37438.0,44165.0,34.7,42.6,22.7,19101206.0,-2533849.0,3814601.0,8379418.0,2356139.0,-13.27,84.8,28.1,False,True
365313,BRIDGEPORT HEALTHCARE CENTER,OH,4,2023-02-01,2024-01-31,99.0,2519.0,22790.0,33154.0,36135.0,7.6,68.7,23.7,10419461.0,904069.0,1207624.0,3784411.0,999587.0,8.68,91.8,26.4,True,False
365876,AVENTURA AT CARRIAGE INN,OH,5,2023-01-01,2023-12-31,85.0,500.0,5986.0,26988.0,31025.0,1.9,22.2,76.0,7351877.0,-794533.0,569509.0,3729667.0,774035.0,-10.81,87.0,20.8,False,True
395032,AHF CENTRAL STATES MCMURRAY HILLS,PA,2,2023-01-01,2023-12-31,26.0,680.0,757.0,3477.0,9490.0,19.6,21.8,58.7,8640030.0,-1431033.0,926626.0,3876244.0,1564966.0,-16.56,36.6,40.4,False,True
395095,BRYN MAWR VILLAGE,PA,5,2023-01-01,2023-12-31,109.0,4697.0,,12941.0,39785.0,36.3,,63.7,8130746.0,-960881.0,1260348.0,4337519.0,875426.0,-11.82,32.5,20.2,False,True
395109,BEAVER HEALTHCARE & REHAB CENTER,PA,5,2023-01-01,2023-12-31,67.0,109.0,11499.0,16342.0,24455.0,0.7,70.4,29.0,5721788.0,-615069.0,735000.0,3186656.0,688582.0,-10.75,66.8,21.6,True,True
395313,SCENERY HILL HEALTHCARE AND REHAB,PA,5,2023-01-01,2023-12-31,56.0,326.0,15722.0,17380.0,20440.0,1.9,90.5,7.7,4323277.0,-387381.0,371233.0,3043642.0,14000.0,-8.96,85.0,0.5,True,True
395432,HOLLAND CENTER FOR REHAB & NURSING,PA,5,2023-01-01,2023-12-31,66.0,7590.0,,17623.0,24090.0,43.1,,56.9,9350851.0,-3104244.0,1784363.0,5146414.0,1465199.0,-33.2,73.2,28.5,False,True
395495,WILLOWBROOKE COURT AT SPRINGHOUSE ES,PA,2,2023-01-01,2023-12-31,16.0,1106.0,,3866.0,5840.0,28.6,,71.4,24103605.0,3447252.0,1239702.0,9898028.0,289741.0,14.3,66.2,2.9,False,False
395502,OAKWOOD HEIGHTS VILLAGE,PA,4,2023-08-15,2023-12-31,106.0,479.0,10427.0,12644.0,14734.0,3.8,82.5,13.7,3412682.0,-419665.0,271634.0,1967277.0,355911.0,-12.3,85.8,18.1,True,True
395561,REFORMED PRESBYTERIAN HOME,PA,1,2023-01-01,2023-12-31,58.0,633.0,16055.0,19776.0,21170.0,3.2,81.2,15.6,7254775.0,-1265729.0,945749.0,3908607.0,1108611.0,-17.45,93.4,28.4,True,True
395614,ROLLING HILLS HEALTHCARE & REHAB,PA,5,2023-01-01,2023-12-31,57.0,911.0,16956.0,19784.0,20805.0,4.6,85.7,9.7,5611946.0,-152203.0,418275.0,3470453.0,20000.0,-2.71,95.1,0.6,True,False
395762,WILLOWBROOKE COURT AT BRITTANY POINT,PA,2,2023-01-01,2023-12-31,92.0,799.0,1997.0,26382.0,33580.0,3.0,7.6,89.4,26762925.0,2972499.0,1167969.0,10981112.0,71490.0,11.11,78.6,0.7,False,False
395956,THE GLEN AT WILLOW VALLEY,PA,2,2023-01-01,2023-12-31,220.0,2470.0,,70485.0,80300.0,3.5,,96.5,61970332.0,-83255878.0,2739544.0,53436197.0,739962.0,-134.35,87.8,1.4,False,True
396144,ACCELERATE EXTON,PA,6,2023-02-01,2023-12-31,120.0,16481.0,,33678.0,40080.0,48.9,,51.1,19763890.0,-2784082.0,5080079.0,6168286.0,5491883.0,-14.09,84.0,89.0,False,True
425302,REHAB CENTER OF CHERAW,SC,6,2022-10-01,2023-09-30,104.0,5166.0,24316.0,35008.0,37960.0,14.8,69.5,15.8,8714950.0,381137.0,1086708.0,3239644.0,1380795.0,4.37,92.2,42.6,True,False
425308,PEPPER HILL SNF OPERATIONS  INC DBA,SC,4,2022-10-01,2023-09-30,125.0,6156.0,25927.0,38824.0,45625.0,15.9,66.8,17.4,10926395.0,-1200252.0,1369307.0,6158173.0,,-10.98,85.1,,True,True
425309,R.E. MCNAIR MEMORIAL NURSING CENTER,SC,6,2022-10-01,2023-09-30,88.0,232.0,18750.0,23032.0,32120.0,1.0,81.4,17.6,5203977.0,-751983.0,253477.0,2475427.0,,-14.45,71.7,,True,True
455515,COPPERAS COVE LTC PARTNERS  INC.,TX,4,2023-01-01,2023-12-31,124.0,1288.0,13129.0,23403.0,45260.0,5.5,56.1,38.4,4830191.0,-141831.0,758438.0,2226403.0,649114.0,-2.94,51.7,29.2,False,False
465086,MOUNTAIN VIEW HEALTH SERVICES,UT,6,2023-01-01,2023-12-31,155.0,322.0,13535.0,14372.0,56575.0,2.2,94.2,3.6,2968878.0,-759512.0,299268.0,1820491.0,,-25.58,25.4,,True,True
525678,MINOCQUA HEALTH & REHAB,WI,4,2023-01-01,2023-12-31,72.0,1519.0,5836.0,9601.0,26280.0,15.8,60.8,23.4,3977240.0,-2612492.0,374153.0,1218333.0,2074312.0,-65.69,36.5,170.3,True,True
675484,SHEPHERD LTC PARTNERS  INC.,TX,4,2023-01-01,2024-01-14,100.0,1304.0,15804.0,19486.0,37900.0,6.7,81.1,12.2,4091891.0,-447118.0,526696.0,1926958.0,437556.0,-10.93,51.4,22.7,True,True
675922,WEIMAR LTC PARTNERS  INC.,TX,4,2023-01-01,2023-12-31,94.0,1796.0,8985.0,19203.0,34310.0,9.4,46.8,43.9,3879528.0,-574120.0,601603.0,1976357.0,919239.0,-14.8,56.0,46.5,False,True
675940,HEMPHILL LTC PARTNERS  INC.,TX,4,2023-01-01,2023-12-31,90.0,1725.0,6046.0,11151.0,32850.0,15.5,54.2,30.3,2432728.0,-888653.0,467713.0,1535654.0,388971.0,-36.53,33.9,25.3,False,True
675982,PARK PLAZA LTC PARTNERS  INC.,TX,4,2023-01-01,2023-06-30,90.0,1246.0,6016.0,9666.0,16290.0,12.9,62.2,24.9,1952644.0,-197520.0,324416.0,937972.0,355343.0,-10.12,59.3,37.9,True,True
676068,WEST TEXAS LTC PARTNERS  INC.,TX,4,2023-01-01,2023-06-30,166.0,580.0,8224.0,9983.0,30046.0,5.8,82.4,11.8,1886291.0,-139102.0,292890.0,897195.0,289901.0,-7.37,33.2,32.3,True,True
676072,CORRIGAN LTC PARTNERS  INC.,TX,4,2023-01-01,2023-12-31,86.0,1824.0,11966.0,18749.0,31390.0,9.7,63.8,26.4,3837513.0,-209114.0,604332.0,1913006.0,557067.0,-5.45,59.7,29.1,True,True
676089,WINNIE L LTC PARTNERS  INC.,TX,4,2023-01-01,2023-12-31,105.0,1158.0,12160.0,17459.0,38325.0,6.6,69.6,23.7,3577880.0,-480932.0,663447.0,1836883.0,841044.0,-13.44,45.6,45.8,True,True
676439,TRINITY REHABILITATION & HEALTHCARE,TX,4,2023-01-01,2023-12-31,76.0,2142.0,14347.0,19824.0,27740.0,10.8,72.4,16.8,4500627.0,-204945.0,248894.0,2360869.0,,-4.55,71.5,,True,False
676484,MONT BELVIEU REHABILITATION & HEALTH,TX,4,2023-01-01,2023-12-31,124.0,3522.0,24942.0,33719.0,45260.0,10.4,74.0,15.6,8429914.0,589673.0,582737.0,4413823.0,90367.0,7.0,74.5,2.0,True,False
745039,MIDTOWNE MEADOWS HEALTH AND REHAB,TX,6,2023-06-20,2023-12-31,121.0,1932.0,2652.0,6502.0,23595.0,29.7,40.8,29.5,2177407.0,-1356139.0,393520.0,1441327.0,41324.0,-62.28,27.6,2.9,False,True
015116,1002 SIGNATURE HEALTHCARE OF WHITESB,AL,5,2023-01-01,2023-12-31,159.0,4119.0,20610.0,37645.0,58035.0,10.9,54.7,34.3,12309406.0,-5278376.0,2034899.0,4151986.0,1714304.0,-42.88,64.9,41.3,False,True
035016,HANDMAKER SERVICES FOR THE AGING,AZ,4,2023-01-01,2023-12-31,94.0,1658.0,16743.0,27231.0,34310.0,6.1,61.5,32.4,10079941.0,-458264.0,951102.0,4650932.0,,-4.55,79.4,,True,False
045391,THREE RIVERS HEALTH & REHAB,AR,6,2023-01-01,2023-12-31,110.0,2293.0,29202.0,36042.0,40150.0,6.4,81.0,12.6,9645179.0,917559.0,344993.0,3806332.0,288978.0,9.51,89.8,7.6,True,False
045401,WHITE RIVER HEALTHCARE,AR,6,2023-01-01,2023-12-31,71.0,1200.0,,17811.0,25915.0,6.7,,93.3,4858593.0,-569303.0,361335.0,2598655.0,,-11.72,68.7,,False,True
045455,HICKORY HEIGHTS HEALTH AND REHAB  LL,AR,6,2023-01-01,2023-12-31,120.0,5164.0,28320.0,41603.0,43800.0,12.4,68.1,19.5,14201805.0,1281498.0,1318278.0,6026929.0,763544.0,9.02,95.0,12.7,True,False
056092,TOPANGA TERRACE CONVALESCENT CENTER,CA,4,2023-01-01,2023-12-31,112.0,4539.0,25839.0,35804.0,40880.0,12.7,72.2,15.2,22653740.0,-96897.0,1972949.0,12760162.0,926233.0,-0.43,87.6,7.3,True,False
056274,RED BLUFF HEALTH CARE CENTER,CA,4,2023-01-01,2023-12-31,58.0,4513.0,11527.0,17692.0,21170.0,25.5,65.2,9.3,7026945.0,446885.0,1026113.0,2936415.0,931597.0,6.36,83.6,31.7,True,False
065142,LEMAY AVE HEALTH AND REHAB FACILITY,CO,4,2023-01-01,2023-12-31,130.0,5675.0,17034.0,44252.0,47450.0,12.8,38.5,48.7,18354650.0,-951175.0,2374052.0,8259461.0,2579652.0,-5.18,93.3,31.2,False,True
065410,COLUMBINE COMMONS HEALTH AND REHAB L,CO,3,2023-01-01,2023-12-31,60.0,4367.0,,17567.0,21900.0,24.9,,75.1,8365438.0,-5951932.0,1976210.0,6069128.0,1789240.0,-71.15,80.2,29.5,False,True
075181,WATERBURY EXTENDED CARE FACILITY,CT,4,2023-01-01,2023-12-31,110.0,3585.0,22317.0,33544.0,40150.0,10.7,66.5,22.8,12168422.0,-328633.0,1611496.0,6702952.0,,-2.7,83.5,,True,False
105438,RIDGE HAVEN HEALTH & REHABILITATION,FL,6,2023-01-01,2023-11-14,120.0,1718.0,22339.0,34089.0,38160.0,5.0,65.5,29.4,10166037.0,-64911.0,1710162.0,3552553.0,1356592.0,-0.64,89.3,38.2,True,False
105708,OAKPARK HEALTH AND REHABILITATION CE,FL,5,2023-05-05,2023-12-31,180.0,4370.0,22285.0,36421.0,43380.0,12.0,61.2,26.8,11862202.0,-872573.0,1405374.0,5233091.0,425415.0,-7.36,84.0,8.1,True,True
135082,MCCALL HEALTHCARE  LLC,ID,4,2023-01-01,2023-12-31,65.0,1207.0,6106.0,9516.0,23725.0,12.7,64.2,23.2,3679027.0,55210.0,660235.0,1956680.0,83422.0,1.5,40.1,4.3,True,False
145891,RIVER CROSSING OF ROCKFORD,IL,2,2023-07-01,2023-12-19,120.0,463.0,10018.0,12169.0,20640.0,3.8,82.3,13.9,3304416.0,-1959247.0,317216.0,2367859.0,497911.0,-59.29,59.0,21.0,True,True
146142,MERIDIAN VILLAGE CARE CENTER,IL,1,2023-01-01,2023-12-31,70.0,4021.0,2530.0,21603.0,25550.0,18.6,11.7,69.7,8822621.0,-15018718.0,1451860.0,9908372.0,849728.0,-170.23,84.6,8.6,False,True
165196,PREMIER ESTATES 502  LLC,IA,6,2023-01-01,2023-12-31,46.0,449.0,8234.0,11129.0,16790.0,4.0,74.0,22.0,2794717.0,-468138.0,170163.0,1457343.0,248691.0,-16.75,66.3,17.1,True,True
165235,PREMIER ESTATES 507  LLC,IA,6,2023-01-01,2023-12-31,46.0,255.0,4411.0,6624.0,16790.0,3.8,66.6,29.6,1795423.0,-856019.0,115157.0,1075477.0,239973.0,-47.68,39.5,22.3,True,True
165238,PREMIER ESTATES 503  LLC,IA,6,2023-01-01,2023-12-31,46.0,773.0,6943.0,10537.0,16790.0,7.3,65.9,26.8,2822114.0,-288371.0,213708.0,1356152.0,113085.0,-10.22,62.8,8.3,True,True
225236,CARE ONE AT HOLYOKE,MA,5,2023-01-01,2023-12-31,164.0,787.0,57614.0,58456.0,59860.0,1.3,98.6,0.1,27393115.0,1300129.0,1624007.0,14250431.0,1632716.0,4.75,97.7,11.5,True,False
235330,HOWELL OPCO LLC,MI,4,2023-01-01,2023-12-31,125.0,1815.0,20909.0,29608.0,45625.0,6.1,70.6,23.3,12423370.0,-1415862.0,1077548.0,5963520.0,,-11.4,64.9,,True,True
235367,NORLITE NURSING CENTER OF MARQUETTE,MI,4,2023-01-01,2023-12-31,99.0,1234.0,16993.0,26577.0,36135.0,4.6,63.9,31.4,9443172.0,-363037.0,819599.0,5328264.0,437709.0,-3.84,73.5,8.2,True,False
235593,ALLEGRIA VILLAGE,MI,6,2023-01-01,2023-12-31,89.0,5178.0,4083.0,24387.0,32485.0,21.2,16.7,62.0,30369870.0,-5862207.0,1501183.0,15705958.0,,-19.3,75.1,,False,True
245234,GOOD SAMARITAN SOCIETY WACONIA,MN,1,2023-01-01,2023-12-31,75.0,2715.0,10377.0,24009.0,27375.0,11.3,43.2,45.5,12779392.0,462512.0,1103983.0,6100557.0,226543.0,3.62,87.7,3.7,False,False
275026,IVY AT GREAT FALLS LLC,MT,6,2023-01-01,2023-12-31,278.0,2832.0,30171.0,39603.0,101470.0,7.2,76.2,16.7,10926957.0,-4450320.0,1244840.0,5749933.0,2183326.0,-40.73,39.0,38.0,True,True
315405,SHADY LANE HOME,NJ,9,2023-01-01,2023-12-31,61.0,1421.0,7676.0,13060.0,22265.0,10.9,58.8,30.3,5825166.0,-1144613.0,335479.0,3820906.0,,-19.65,58.7,,False,True
315409,VALLEY VIEW REHABILITATION & HEALTHC,NJ,6,2023-01-01,2023-12-31,28.0,831.0,2067.0,4841.0,10220.0,17.2,42.7,40.1,1742827.0,-577567.0,195667.0,1017425.0,351846.0,-33.14,47.4,34.6,False,True
345131,CEDAR HILLS HEALTH AN REHABILITATION,NC,4,2023-01-01,2023-12-31,94.0,969.0,22009.0,29320.0,34310.0,3.3,75.1,21.6,9730042.0,-1094543.0,644857.0,1893460.0,3783975.0,-11.25,85.5,199.8,True,True
375102,CIMARRON NURSING CENTER,OK,4,2023-01-01,2023-12-31,92.0,972.0,14341.0,21330.0,33580.0,4.6,67.2,28.2,4509629.0,-989507.0,237559.0,2893478.0,308184.0,-21.94,63.5,10.7,True,True
375416,FIRST SHAMROCK CARE CENTER,OK,4,2023-01-01,2023-12-31,55.0,,14204.0,14888.0,20075.0,,95.4,4.6,3179893.0,-463891.0,82950.0,2065062.0,75321.0,-14.59,74.2,3.6,True,True
395244,ST. PAUL HOMES,PA,2,2023-01-01,2023-12-31,192.0,2385.0,24914.0,42450.0,70080.0,5.6,58.7,35.7,23564285.0,-3680401.0,1312404.0,14107967.0,1124393.0,-15.62,60.6,8.0,False,True
395556,SHENANDOAH MANOR NURSING & REHAB,PA,5,2023-01-31,2023-12-31,119.0,3368.0,22384.0,30996.0,39865.0,10.9,72.2,16.9,10211364.0,1104336.0,1744591.0,3516114.0,2104965.0,10.81,77.8,59.9,True,False
395736,WILLOWBROOKE COURT AT GRANITE FARMS,PA,2,2023-01-01,2023-12-31,10.0,529.0,,8307.0,10130.0,6.4,,93.6,19793526.0,-1867522.0,1368028.0,9502739.0,541095.0,-9.44,82.0,5.7,False,True
395882,LONGWOOD AT OAKMONT  INC.,PA,2,2023-01-01,2023-12-31,60.0,1056.0,,19760.0,21900.0,5.3,,94.7,26077585.0,-6604124.0,1137482.0,8128195.0,1648872.0,-25.32,90.2,20.3,False,True
395902,NORMANDIE RIDGE NURSING CARE CENTER,PA,2,2023-01-01,2023-12-31,64.0,3820.0,834.0,21966.0,23360.0,17.4,3.8,78.8,8886802.0,-9330461.0,1975232.0,6495216.0,,-104.99,94.0,,False,True
445538,AHC OF NASHVILLE,TN,5,2023-01-01,2023-12-31,49.0,9300.0,,11549.0,3626.0,80.5,,19.5,6820496.0,-3239448.0,1993957.0,3761703.0,108130.0,-47.5,318.5,2.9,False,True
455879,MARSHALL MANOR WEST,TX,4,2023-01-01,2023-12-31,118.0,1275.0,14554.0,19782.0,43070.0,6.4,73.6,20.0,4157945.0,-245883.0,358075.0,2306394.0,256577.0,-5.91,45.9,11.1,True,True
525363,SURING HEALTH & REHAB,WI,4,2023-01-01,2023-12-31,50.0,1129.0,10204.0,15857.0,18250.0,7.1,64.4,28.5,5508683.0,66716.0,476568.0,1781777.0,870385.0,1.21,86.9,48.8,True,False
525729,OAK PARK PLACE OF NAKOMA  LLC,WI,4,2023-01-01,2023-12-31,33.0,3482.0,,5453.0,12045.0,63.9,,36.1,5898040.0,-1200357.0,875270.0,3102410.0,,-20.35,45.3,,False,True
555387,CREEKSIDE CENTER,CA,6,2023-01-01,2023-12-31,75.0,6990.0,15600.0,26000.0,27375.0,26.9,60.0,13.1,12483329.0,667372.0,1751099.0,4625700.0,906223.0,5.35,95.0,19.6,False,False
675112,HERITAGE OAKS,TX,6,2023-01-01,2023-12-31,204.0,1478.0,19406.0,26104.0,74460.0,5.7,74.3,20.0,6099847.0,-1334051.0,748769.0,3946187.0,,-21.87,35.1,,True,True
675128,MIDWESTERN HEALTHCARE CENTER,TX,11,2023-01-01,2023-12-31,121.0,2038.0,17307.0,27039.0,44165.0,7.5,64.0,28.5,6070837.0,120895.0,785528.0,3255130.0,496424.0,1.99,61.2,15.3,True,False
675281,COTTONWOOD CREEK HEALTHCARE COMMUNIT,TX,11,2023-01-01,2023-12-31,106.0,577.0,15542.0,20147.0,38690.0,2.9,77.1,20.0,3820079.0,-2086351.0,546852.0,3077668.0,388836.0,-54.62,52.1,12.6,True,True
675709,TIMBERIDGE NURSING & REHAB CENTER LL,TX,4,2023-01-01,2023-12-31,114.0,2949.0,858.0,18064.0,41610.0,16.3,4.7,78.9,4909509.0,216512.0,1056284.0,1864167.0,,4.41,43.4,,False,False
676099,WESTMINSTER MANOR,TX,2,2023-01-01,2023-12-31,85.0,1989.0,,22476.0,31025.0,8.8,,91.2,6129877.0,-43700631.0,1402361.0,17787996.0,901037.0,-712.91,72.4,5.1,False,True
676195,BRIGHTON SENIOR LIVING KATY,TX,11,2023-06-01,2023-12-31,130.0,639.0,14724.0,17758.0,27820.0,3.6,82.9,13.5,4947131.0,-326097.0,1042394.0,3123783.0,,-6.59,63.8,,True,True
676198,QUERENCIA AT BARTON CREEK,TX,2,2023-01-01,2023-12-31,42.0,3048.0,,14448.0,15330.0,21.1,,78.9,25382291.0,-7981568.0,917621.0,10952380.0,629591.0,-31.45,94.2,5.7,False,True
676217,ROYSE CITY MEDICAL LODGE,TX,6,2023-01-01,2023-12-31,124.0,3304.0,2577.0,34667.0,45260.0,9.5,7.4,83.0,10632546.0,-605584.0,2523146.0,4074554.0,,-5.7,76.6,,False,True
676304,CREEKSIDE VILLAGE HEALTHCARE LTC PAR,TX,4,2023-01-01,2024-01-14,119.0,3165.0,16114.0,23011.0,45101.0,13.8,70.0,16.2,5780942.0,145199.0,941016.0,2131568.0,1001389.0,2.51,51.0,47.0,True,False
676477,MT VERNON,TX,11,2023-01-01,2023-12-31,95.0,1195.0,6449.0,10438.0,34675.0,11.4,61.8,26.8,2541095.0,-870502.0,407865.0,1624242.0,160202.0,-34.26,30.1,9.9,True,True
015433,ST. MARTINS IN THE PINES,AL,2,2023-07-01,2023-11-16,128.0,513.0,1659.0,6996.0,17792.0,7.3,23.7,69.0,4190914.0,-1689497.0,205392.0,2016134.0,,-40.31,39.3,,False,True
035112,APACHE JUNCTION HEALTHCARE CENTER,AZ,4,2023-01-01,2023-08-31,190.0,3716.0,10495.0,25146.0,46170.0,14.8,41.7,43.5,7817110.0,-1910750.0,2008669.0,4151005.0,,-24.44,54.5,,False,True
045183,SALEM PLACE NURSING & REHAB CTR,AR,4,2023-01-01,2023-12-31,103.0,2759.0,19090.0,30849.0,39767.0,8.9,61.9,29.2,10599758.0,1283912.0,844662.0,4136331.0,475502.0,12.11,77.6,11.5,True,False
045289,LONOKE HEALTH AND REHAB CENTER  LLC,AR,4,2023-01-01,2023-12-31,80.0,1189.0,20796.0,25751.0,29200.0,4.6,80.8,14.6,7994669.0,897409.0,456763.0,3156485.0,319524.0,11.23,88.2,10.1,True,False
045338,QUAPAW CARE & REHAB CENTER,AR,4,2023-01-01,2023-12-31,126.0,2749.0,21734.0,35970.0,45990.0,7.6,60.4,31.9,12017271.0,1904996.0,872422.0,4958755.0,569086.0,15.85,78.2,11.5,True,False
045435,JAMESTOWN NURSING AND REHAB  LLC,AR,6,2023-01-01,2023-12-31,140.0,3275.0,21267.0,37446.0,49290.0,8.7,56.8,34.5,11997806.0,-579028.0,1044653.0,5526751.0,642796.0,-4.83,76.0,11.6,False,False
045467,SUPERIOR HEALTH & REHAB  LLC,AR,6,2023-01-01,2023-12-31,118.0,7395.0,16734.0,35855.0,41984.0,20.6,46.7,32.7,13341820.0,766548.0,1830336.0,4609914.0,984221.0,5.75,85.4,21.4,False,False
065195,ELK RIDGE HEALTH & REHAB,CO,6,2023-01-01,2023-12-31,74.0,1234.0,12106.0,17045.0,27010.0,7.2,71.0,21.7,5753997.0,-1169181.0,740470.0,1944878.0,1370781.0,-20.32,63.1,70.5,True,True
075382,WAT OPCO LLC DBA WOODLAKE AT TOLLAND,CT,4,2023-01-01,2023-12-31,130.0,4303.0,27448.0,40172.0,47450.0,10.7,68.3,21.0,15065639.0,891838.0,1301874.0,6699373.0,1768316.0,5.92,84.7,26.4,True,False
085032,WESTMINSTER VILLAGE/DOVER,DE,1,2023-01-01,2023-12-31,75.0,3229.0,12234.0,23330.0,27375.0,13.8,52.4,33.7,19358473.0,1161202.0,1177371.0,7042186.0,521679.0,6.0,85.2,7.4,False,False
105374,JOHN KNOX VILLAGE MEDICAL CENTER,FL,2,2023-01-01,2023-12-31,150.0,4536.0,14628.0,39608.0,54750.0,11.5,36.9,51.6,11023788.0,-33558298.0,1996306.0,17485066.0,,-304.42,72.3,,False,True
105578,HARBOR BEACH NURSING & REHAB. CENTER,FL,6,2023-07-01,2023-08-31,59.0,361.0,1925.0,3111.0,3658.0,11.6,61.9,26.5,934646.0,-35509.0,170722.0,343547.0,,-3.8,85.0,,True,False
105631,PERRY OAKS HEALTH CARE,FL,6,2023-07-01,2023-08-31,120.0,104.0,4235.0,4744.0,7440.0,2.2,89.3,8.5,1159301.0,-277993.0,112761.0,595534.0,,-23.98,63.8,,True,True
105631,ASPIRE AT BIG BEND,FL,6,2023-09-01,2023-12-31,120.0,452.0,8540.0,9531.0,14640.0,4.7,89.6,5.7,2496055.0,-718877.0,262593.0,1188980.0,,-28.8,65.1,,True,True
105634,GULFSIDE HEALTH & REHABILITATION CTR,FL,6,2023-01-01,2023-12-31,76.0,604.0,18135.0,23362.0,27740.0,2.6,77.6,19.8,7321689.0,-591726.0,415046.0,2517963.0,1206130.0,-8.08,84.2,47.9,True,True
105751,SPECIALTY HEALTH & REHAB CENTER,FL,5,2023-01-01,2023-12-31,120.0,4656.0,23710.0,39252.0,43800.0,11.9,60.4,27.7,12902065.0,-1237648.0,1590033.0,5835102.0,,-9.59,89.6,,True,True
105856,PREMIER PLACE AT THE GLENVIEW,FL,4,2023-01-01,2023-12-31,42.0,7821.0,,13462.0,15330.0,58.1,,41.9,7366816.0,-15057924.0,2076717.0,9418340.0,1194064.0,-204.4,87.8,12.7,False,True
105949,FLORIDA PRESBYTERIAN HOMES INC,FL,1,2023-01-01,2023-12-31,68.0,3783.0,7308.0,15678.0,24820.0,24.1,46.6,29.3,7011042.0,-10236998.0,1002679.0,6867103.0,1340651.0,-146.01,63.2,19.5,False,True
