ENROLLMENT ID,ENROLLMENT STATE,PROVIDER TYPE CODE,PROVIDER TYPE TEXT,NPI,MULTIPLE NPI FLAG,CCN,ASSOCIATE ID,ORGANIZATION NAME,DOING BUSINESS AS NAME,INCORPORATION DATE,INCORPORATION STATE,ORGANIZATION TYPE STRUCTURE,ORGANIZATION OTHER TYPE TEXT,PROPRIETARY_NONPROFIT,NURSING HOME PROVIDER NAME,AFFILIATION ENTITY NAME,AFFILIATION ENTITY ID,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE
O20040629000607,MA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1013978444,N,225732,2062498090,STONEHAM OPERATIONS LLC,LIFE CARE CENTER OF STONEHAM,,,LLC,,P,LIFE CARE CENTER OF STONEHAM,LIFE CARE CENTERS OF AMERICA,311,25 WOODLAND RD,,STONEHAM,MA,021801705
O20040629000691,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1730284811,N,195645,5395721336,LULING LIVING CENTER,LULING LIVING CENTER,2002-06-26,LA,LLC,,P,LULING LIVING CENTER,,,1125 PAUL MAILLARD RD,,LULING,LA,700704351
O20040629000699,KY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1649484015,N,185437,9931185980,"VILLAGE OF LEBANON II, LLC",,2004-02-05,KY,LLC,,P,,,,105 VILLAGE WAY,,LEBANON,KY,400331845
O20040629000900,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1477659894,N,195578,0244216216,CARENCRO NUSING HOME INC,EVANGELINE OAKS GUEST HOME,1984-12-12,LA,CORPORATION,,P,EVANGELINE OAKS GUEST HOUSE,,,240 ARCENEAUX RD,,CARENCRO,LA,705206220
O20040629001016,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1902895550,N,396090,4385620376,JENNER'S POND INC.,PRESTON RESIDENCE,2001-10-01,PA,CORPORATION,,N,PRESTON RESIDENCE,,,200 SYCAMORE DR,PRESTON RESIDENCE,WEST GROVE,PA,193909480
O20040630000044,MI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1811994817,N,235179,6002893914,"CHRISTIAN PARK VILLAGE ACQUISITION COMPANY, LLC",CHRISTIAN PARK VILLAGE,2004-04-05,MI,LLC,,P,CHRISTIAN PARK VILLAGE,CIENA HEALTHCARE/LAUREL HEALTH CARE,144,2525 7TH AVE S,,ESCANABA,MI,498291131
O20040630000051,MI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1396742391,N,235244,5890772701,"CHRISTIAN PARK HCC ACQUISITION COMPANY, LLC",CHRISTIAN PARK HEALTHCARE CENTER,2004-04-05,MI,LLC,,P,CHRISTIAN PARK HEALTH CARE CENTER,CIENA HEALTHCARE/LAUREL HEALTH CARE,144,2415 5TH AVE S,,ESCANABA,MI,498291201
O20040630000163,KS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1477573863,N,175474,7911984885,CHAPMAN ADULT CARE HOMES INC,CHAPMAN VALLEY MANOR,,,CORPORATION,,N,CHAPMAN VALLEY MANOR,,,1009 MARSHALL AVE,,CHAPMAN,KS,674318821
O20040630000202,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1407813652,N,195571,3375437932,COMMCARE CORPORATION,OLD JEFFERSON COMMUNITY CARE CENTER,1984-01-27,LA,OTHER,501(C)(3),N,OLD JEFFERSON COMMUNITY CARE CENTER,COMMCARE CORPORATION,150,8340 BARINGER FOREMAN RD,,BATON ROUGE,LA,708176252
O20040701000877,IL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1497856785,N,146068,9335126937,SUNNY ACRES,SUNNY ACRES NURSING HOME,,,OTHER,COUNTY OWNED,N,SUNNY ACRES NURSING HOME,HERITAGE OPERATIONS GROUP,651,19130 SUNNY ACRES RD,,PETERSBURG,IL,626757306
O20040701001595,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1174674246,N,555467,7012826878,SAN BERNARDINO MOUNTAINS COMMUNITY HOSPITAL DISTRICT,MOUNTAINS COMMUNITY HOSPITAL,1967-03-13,CA,OTHER,LOCAL HEALTHCARE DISTRICT,N,MOUNTAINS COMMUNITY HOSP DP/SNF,,,29101 HOSPITAL RD,,LAKE ARROWHEAD,CA,923520070
O20040701001661,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1730266883,N,056242,6204813702,"AJIT HEALTHCARE, INC.",WESTLAKE CONVALESCENT HOSPITAL,2004-04-06,CA,CORPORATION,,P,WESTLAKE CONVALESCENT HOSPITAL,,,316 S WESTLAKE AVE,,LOS ANGELES,CA,900574500
O20040705000000,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1689661357,N,055718,2163409426,MONTCLAIR MANOR CARE CENTER LLC,,,,LLC,,P,MONTCLAIR MANOR CARE CENTER,EVA CARE GROUP,213,5119 BANDERA ST,,MONTCLAIR,CA,917634410
O20040706000091,SC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1033206222,N,425175,3971580242,"THI OF SOUTH CAROLINA AT MAGNOLIA PLACE AT SPARTANBURG, LLC",PHYSICAL REHABILITATION AND WELLNESS CENTER OF SPARTANBURG,2003-05-19,DE,LLC,,P,PHYSICAL REHABILITATION AND WELLNESS CENTER OF SPA,FUNDAMENTAL HEALTHCARE,231,8020 WHITE AVE,,SPARTANBURG,SC,293032043
O20040706000197,SC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1952498149,N,425287,4688651979,"THI OF SOUTH CAROLINA AT COLUMBIA, LLC",MIDLANDS HEALTH & REHABILITATION CENTER,2003-05-19,DE,LLC,,P,MIDLANDS HEALTH & REHABILITATION CENTER,FUNDAMENTAL HEALTHCARE,231,1007 N KINGS ST,,COLUMBIA,SC,292231916
O20040706000456,SC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1124115316,N,425361,5395722615,"THI OF SOUTH CAROLINA AT MAGNOLIA PLACE AT GREENVILLE, LLC",SOUTHPOINTE HEALTHCARE AND REHABILITATION,2003-05-19,DE,LLC,,P,SOUTHPOINTE HEALTHCARE AND REHABILITATION,FUNDAMENTAL HEALTHCARE,231,35 SOUTHPOINTE DR,,GREENVILLE,SC,296075956
O20040706000565,SC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1770670960,N,425172,8628055852,"THI OF SOUTH CAROLINA AT GREENWOOD, LLC",MAGNOLIA MANOR - GREENWOOD,2003-05-19,DE,LLC,,P,MAGNOLIA MANOR - GREENWOOD,FUNDAMENTAL HEALTHCARE,231,1415 PARKWAY,,GREENWOOD,SC,296464044
O20040706000669,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1588645667,N,365284,3274510425,"MIDLAND LEASING CO., LLC",CRESTWOOD CARE CENTER,2003-11-07,OH,LLC,,P,CRESTWOOD CARE CENTER,COMMUNICARE HEALTH,153,225W MAIN ST,,SHELBY,OH,448751412
O20040706000960,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1255432589,N,365084,3173500360,"RIDGE-PLEASANT VALLEY, INC.",PLEASANTVIEW CARE CENTER,1970-07-15,OH,CORPORATION,,P,PLEASANTVIEW CARE CENTER,LEGACY HEALTH SERVICES,305,7377 RIDGE RD,,PARMA,OH,441296602
O20040706001288,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1063512903,N,195599,9436136561,"PORT ALLEN CARE CENTER, LLC",LEGACY NURSING AND REHABILITATION OF PORT ALLEN,1992-11-24,LA,LLC,,P,LEGACY NURSING AND REHABILITATION OF PORT ALLEN,LEGACY NURSING & REHABILITATION,307,403 NORTH 15TH ST,,PORT ALLEN,LA,707672264
O20040707000598,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1891794095,N,195566,7416934443,OLLIE STEELE BURDEN MANOR INC,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,2003-05-15,LA,CORPORATION,,N,OLLIE STEELE BURDEN MANOR,,,4250 ESSEN LANE,OLLIE STEELE BURDEN MANOR INC,BATON ROUGE,LA,708092158
O20040707001036,ID,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1366495277,N,135122,0547247520,LAKE CITY MEDICAL INVESTORS LLC,LIFE CARE CENTER OF COEUR D' ALENE,,,LLC,,P,LIFE CARE CENTER OF COEUR D'ALENE,LIFE CARE CENTERS OF AMERICA,311,500 W AQUA AVE,,COEUR D ALENE,ID,838157764
O20040707001080,ID,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1235182155,N,135128,3870570864,CLEARWATER OPERATIONS LLC,LIFE CARE CENTER OF LEWISTON,,,LLC,,P,LIFE CARE CENTER OF LEWISTON,LIFE CARE CENTERS OF AMERICA,311,325 WARNER DR,,LEWISTON,ID,835014437
O20040707001153,ID,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1780638213,N,135127,2264410257,SANDPOINT MEDICAL INVESTORS LLC,LIFE CARE CENTER OF SANDPOINT,,,LLC,,P,LIFE CARE CENTER OF SANDPOINT,LIFE CARE CENTERS OF AMERICA,311,1125 N DIVISION AVE,,SANDPOINT,ID,838642148
O20040707001219,WA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1356395545,N,505272,2365420353,"MT. VERNON OPERATIONS, LLC",LIFE CARE CENTER OF MOUNT VERNON,,,LLC,,P,LIFE CARE CENTER OF MOUNT VERNON,LIFE CARE CENTERS OF AMERICA,311,2120 E DIVISION ST,,MOUNT VERNON,WA,982744639
O20040707001276,WA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1790730091,N,505318,7113905118,"SKAGIT VALLEY OPERATIONS, LLC",LIFE CARE CENTER OF SKAGIT VALLEY,,,LLC,,P,LIFE CARE CENTER OF SKAGIT VALLEY,LIFE CARE CENTERS OF AMERICA,311,1462 STATE ROUTE 20,,SEDRO WOOLLEY,WA,982844322
O20040707001295,WA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1508811183,N,505324,8820076839,"VALLEY TERRACE OPERATIONS, LLC",LIFE CARE CENTER OF PUYALLUP,,,LLC,,P,LIFE CARE CENTER OF PUYALLUP,LIFE CARE CENTERS OF AMERICA,311,511 10TH AVENUE SE,,PUYALLUP,WA,983723875
O20040707001575,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1396732046,N,056026,2961480900,"EMPRESS CARE CENTER, LLC",,2001-09-01,CA,LLC,,P,"EMPRESS CARE CENTER, LLC",EVA CARE GROUP,213,1299 S BASCOM AVE,,SAN JOSE,CA,951283514
O20040708000311,SC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1326135500,N,425082,2365420346,"THI OF SOUTH CAROLINA AT CHARLESTON, LLC",RIVERSIDE HEALTH AND REHAB,2003-06-05,DE,LLC,,P,RIVERSIDE HEALTH AND REHAB,FUNDAMENTAL HEALTHCARE,231,2375 BAKER HOSPITAL BLVD,,CHARLESTON,SC,294058233
O20040708000397,SC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1861589053,N,425090,6901884881,"THI OF SOUTH CAROLINA AT GREENVILLE, LLC",MAGNOLIA MANOR-GREENVILLE,2003-05-19,DE,LLC,,P,MAGNOLIA MANOR - GREENVILLE,FUNDAMENTAL HEALTHCARE,231,411 ANSEL ST,,GREENVILLE,SC,296013407
O20040708000912,ME,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1134115876,N,205099,6406834365,RUMFORD COMMUNITY HOME CORPORATION,RUMFORD COMMUNITY HOME,1988-12-01,ME,CORPORATION,,N,RUMFORD COMMUNITY HOME,,,11 JOHN F KENNEDY LN,,RUMFORD,ME,042763636
O20040709000272,AZ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1053306811,N,035087,9739167594,RADIANT HILLS HEALTH ASSOCIATES LLC,NORTH MOUNTAIN MEDICAL & REHABILITATION CENTER,2004-06-17,NV,LLC,,P,NORTH MOUNTAIN MEDICAL AND REHABILITATION CENTER,THE ENSIGN GROUP,507,9155 N 3RD ST,,PHOENIX,AZ,850202410
O20040712000248,GA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1093715625,N,115381,3476531971,"CEDAR SPRINGS HEALTH & REHAB, LLC",CEDAR SPRINGS HEALTH AND REHAB,,,LLC,,P,"COTTAGES AT ROCKMART, THE",RELIABLE HEALTH CARE MANAGEMENT,728,148 CASON RD,,CEDARTOWN,GA,301254002
O20040712001007,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1427039585,N,195568,4688652076,"WYATT MANOR NURSING & REHABILITATION CENTER, INC.",WYATT MANOR NURSING & REHABILITATION CENTER,1968-01-09,LA,CORPORATION,,P,"WYATT MANOR NURSING AND REHAB CTR, INC",,,4659 HIGHWAY 505,,JONESBORO,LA,712515891
O20040713000134,SC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1154418333,N,425303,6709864085,"THI OF SOUTH CAROLINA AT CAMP CARE, LLC",LAKE EMORY POST ACUTE CARE,2003-05-19,DE,LLC,,P,LAKE EMORY POST ACUTE CARE,FUNDAMENTAL HEALTHCARE,231,59 BLACKSTOCK RD,,INMAN,SC,293491827
O20040713000833,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1114900529,N,195416,6507844768,"ROSEPINE RETIREMENT & REHABILITATION CENTER, LLC",ROSEPINE RETIREMENT & REHABILITATION CENTER,,,LLC,,P,"ROSEPINE RETIREMENT & REHAB CENTER, LLC",RIGHTCARE HEALTH SERVICES,806,18364 CENTRAL AVENUE,,ROSEPINE,LA,706595900
O20040714000198,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1821091323,N,525543,9638158744,"MARQUARDT MEMORIAL MANOR, INC.","MARQUARDT MEMORIAL MANOR, INC.",1996-07-26,WI,CORPORATION,,N,MARQUARDT MEMORIAL MANOR,ILLUMINUS,874,1020 HILL ST,,WATERTOWN,WI,530983016
O20040714000856,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1659476141,N,265760,9739168717,FULTON MANOR INC,FULTON MANOR CARE CENTER,1977-11-09,MO,CORPORATION,,P,FULTON MANOR CARE CENTER,JUCKETTE FAMILY HOMES,295,520 MANOR DR,,FULTON,MO,652512429
O20040714001410,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1033161492,N,195610,6901893205,ST HELENA PARISH HOSPITAL,ST HELENA PARISH NURSING HOME,1966-08-01,LA,OTHER,SERVICE DISTRICT #1,N,ST. HELENA PARISH NURSING HOME,,,32 NORTH SECOND ST,ST HELENA PARISH NURSING HOME,GREENSBURG,LA,704415218
O20040714001521,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1316937642,N,265763,2264411131,KNOX COUNTY NURSING HOME DISTRICT,KNOX COUNTY NURSING HOME DISTRICT,,,OTHER,COUNTY GOVERNMENT,N,KNOX COUNTY NURSING HOME DISTRICT,,,55774 STATE HIGHWAY 6,,EDINA,MO,635374253
O20040714001640,AZ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1073503777,N,035263,6002895984,ARCHIE HENDRICKS SR SKILLED NURSING FACILITY,ARCHIE HENDRICKS SENIOR SKILLED NURSING FACILITY,,,OTHER,TRIBAL ENTERPRISE OF THE TOHONO O''ODHAM NATION,N,ARCHIE HENDRICKS SENIOR SKILLED NURSING FACILITY,,,HC 01 BOX 9100,FEDERAL ROUTE 15 MILE POST 9,SELLS,AZ,856349744
O20040715000477,IA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1114913977,N,165549,3274512124,OTTUMWA DEVELOPMENTS INC,VISTA WOODS CARE CENTER,,,CORPORATION,,P,VISTA WOODS CARE CENTER,,,3 PENNSYLVANIA PL,,OTTUMWA,IA,525012165
O20040715000704,WI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1407943681,N,525461,1557340320,"THI OF WISCONSIN AT HARTFORD, LLC",THE PAVILION AT GLACIER VALLEY,2003-05-19,DE,LLC,,P,PAVILION AT GLACIER VALLEY,FUNDAMENTAL HEALTHCARE,231,1900 AMERICAN EAGLE DR,,SLINGER,WI,530869043
O20040716000580,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1609876192,N,195422,5799771606,"ROSEWOOD NURSING CENTER, LLC",,,,LLC,,P,ROSEWOOD NURSING CENTER,,,534 15TH ST,,LAKE CHARLES,LA,706017336
O20040717000085,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1811913718,N,105268,4183521669,CONSOLIDATED RESOURCES HEALTH CARE FUND I LP,LAKESIDE HEALTH CETNER,,,PARTNERSHIP,,P,LAKESIDE HEALTH CENTER,LIFE CARE CENTERS OF AMERICA,311,2501 N AUSTRALIAN AVE,,WEST PALM BEACH,FL,334075638
O20040717000249,KY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1215984802,N,185171,4183521669,CONSOLIDATED RESOURCES HEALTH CARE FUND I LP,PARKVIEW NURSING & REHABILITATION CENTER,,,PARTNERSHIP,,P,PARKVIEW NURSING & REHABILITATION CENTER,LIFE CARE CENTERS OF AMERICA,311,544 LONE OAK RD,,PADUCAH,KY,420034538
O20040717000262,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1225085921,N,265338,4183521669,CONSOLIDATED RESOURCES HEALTH CARE FUND I LP,WESTCHESTER HOUSE,,,PARTNERSHIP,,P,"WESTCHESTER HOUSE, THE",LIFE CARE CENTERS OF AMERICA,311,550 WHITE RD,,CHESTERFIELD,MO,630172316
O20040717000276,NE,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1255388856,N,285134,4183521669,CONSOLIDATED RESOURCES HEALTH CARE FUND I LP,LIFE CARE CENTER OF ELKHORN,,,PARTNERSHIP,,P,LIFE CARE CENTER OF ELKHORN,LIFE CARE CENTERS OF AMERICA,311,20275 HOPPER STREET,,ELKHORN,NE,680222239
O20040719000343,PA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1619062858,N,395390,4385623701,LEEDS HEALTH CARE SERVICES INC,NOTTINGHAM VILLAGE,2003-12-25,PA,CORPORATION,,P,NOTTINGHAM VILLAGE,,,58 NEITZ RD,,NORTHUMBERLAND,PA,178579608
O20040719001118,WV,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1396729869,N,515134,1951380278,HARRELL NURSING HOME,MEADOWBROOK ACRES NURSING HOME,1977-06-28,WV,OTHER,S-CORPORATION,P,MEADOWBROOK ACRES,NURSING CARE MANAGEMENT OF AMERICA,379,2149 GREENBRIER ST,,CHARLESTON,WV,253119623
O20040720000444,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1912980335,N,195555,7214916451,"SABINE RETIREMENT & REHABILITATION CENTER, LLC",SABINE RETIREMENT & REHABILITATION CENTER,,LA,LLC,,P,SABINE RETIREMENT AND REHAB CENTER,RIGHTCARE HEALTH SERVICES,806,965 FISHER RD,,MANY,LA,714493819
O20040720001490,GA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1922008903,N,115559,7618957895,"FRIENDSHIP HEALTH & REHAB, LLC",FRIENDSHIP HEALTH AND REHAB,,,LLC,,P,FRIENDSHIP HEALTH AND REHAB,RELIABLE HEALTH CARE MANAGEMENT,728,161 FRIENDSHIP RD,,CLEVELAND,GA,305285724
O20040720001520,GA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1851392773,N,115560,5496735672,GATEWAY HEALTH & REHAB LLC,,,,LLC,,P,GATEWAY HEALTH AND REHAB,RELIABLE HEALTH CARE MANAGEMENT,728,3201 WESTMORELAND RD,,CLEVELAND,GA,305285851
O20040721000099,TN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1407071616,N,445189,1658351754,"PSALMS, INC",KIRBY PINES MANOR,1981-03-02,TN,LLC,,N,KIRBY PINES MANOR,,,3535 KIRBY PKWY,,MEMPHIS,TN,381153721
O20040721000165,GA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1750381737,N,115558,6305826413,DADE HEALTH & REHAB LLC,DADE HEALTH AND REHAB,,,LLC,,P,DADE HEALTH AND REHAB,RELIABLE HEALTH CARE MANAGEMENT,728,1234 HIGHWAY 301,,TRENTON,GA,307524727
O20040721000180,GA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1295735272,N,115287,1658351770,CHULIO HILLS HEALTH & REHAB LLC,CHULIO HILLS HEALTH AND REHAB,,,LLC,,P,CHULIO HILLS HEALTH AND REHAB,RELIABLE HEALTH CARE MANAGEMENT,728,1170 CHULIO RD SE,,ROME,GA,301614084
O20040721001663,KS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1265446041,N,175477,9436139342,LEONARDVILLE NURSING HOME INC,LEONARDVILLE NURSING HOME,,,CORPORATION,,N,LEONARDVILLE NURSING HOME,,,409 W BARTON RD,,LEONARDVILLE,KS,664492023
O20040722001028,NE,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1225117385,N,285057,3274421284,"TABITHA, INC.",TABITHA NURSING HOME,,,CORPORATION,,N,EVENTIDE LINCOLN CARE CENTER,,,4720 RANDOLPH ST,,LINCOLN,NE,685103741
O20040723000235,NE,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1871540526,N,285137,4183521669,CONSOLIDATED RESOURCES HEALTH CARE FUND I LP,LIFE CARE CENTER OF OMAHA,,,PARTNERSHIP,,P,LIFE CARE CENTER OF OMAHA,LIFE CARE CENTERS OF AMERICA,311,6032 VILLE DE SANTE DR,,OMAHA,NE,681041137
O20040723000973,MS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1497736813,N,255296,7214917764,DESOTO HEALTHCARE INC,DESOTO HEALTHCARE CENTER,2002-07-17,MS,CORPORATION,,P,DESOTO HEALTHCARE CENTER,ADVANCED HEALTH CARE MANAGEMENT,12,7805 SOUTHCREST PKWY,,SOUTHAVEN,MS,386714741
O20040726000402,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1306948682,N,195608,6204816507,SOUTHWEST LOUISIANA VETERANS HOME,,,,OTHER,STATE GOVERNMENT,N,SOUTHWEST LOUISIANA WAR VETERANS HOME,STATE OF LOUISIANA DEPARTMENT OF VETERANS AFFAIRS,488,1610 EVANGELINE RD,,JENNINGS,LA,705463922
O20040726000532,NJ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1659370344,N,315485,8224018544,"CARE ONE AT WALL, LLC",CARE ONE AT WALL,1999-07-12,NJ,LLC,,P,CAREONE AT WALL,CAREONE,109,2621 HIGHWAY 138,,WALL,NJ,077199660
O20040726001254,IA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1174505309,N,165405,5395635650,CORNERSTONE SENIOR COMMUNITIES OF REMSEN,HAPPY SIESTA HEALTH CARE CENTER,,,CORPORATION,,N,HAPPY SIESTA HEALTH CARE CENTER,,,423 ROOSEVELT ST,,REMSEN,IA,510501074
O20040726001331,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1780600767,N,106064,6709856032,DUVAL MEDICAL INVESTORS LLC,LIFE CARE CENTER OF JACKSONVILLE,,,LLC,,P,LIFE CARE CENTER OF JACKSONVILLE,LIFE CARE CENTERS OF AMERICA,311,4813 LENOIR AVE,,JACKSONVILLE,FL,322166015
O20040727000065,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1184629495,N,335554,8426028796,BRIGHTONIAN INC.,"THE BRIGHTONIAN, INC.",,,CORPORATION,,P,"THE BRIGHTONIAN, INC",HURLBUT CARE,275,1919 ELMWOOD AVE,,ROCHESTER,NY,146203321
O20040727000072,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1396706149,N,195310,2961472238,"NEXION HEALTH AT MANY NORTH, INC.",MANY HEALTHCARE AND REHABILITATION CENTER,2002-01-15,DE,CORPORATION,,P,MANY HEALTHCARE AND REHABILITATION CENTER,NEXION HEALTH,370,120 NATCHITOCHES HWY 6,,MANY,LA,714493312
O20040727000138,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1407851629,N,335219001,2264402536,"NEWARK MANOR NURSING HOME, INC.",NEWARK MANOR NURSING HOME,1997-07-01,NY,CORPORATION,,P,NEWARK MANOR NURSING HOME INC,HURLBUT CARE,275,222 W PEARL ST,,NEWARK,NY,145131048
O20040727000216,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1528063658,N,335366,2365412640,WOODSIDE MANOR NURSING HOME INC,WOODSIDE MANOR NURSING HOME,1974-11-12,NY,CORPORATION,,P,WOODSIDE MANOR NURSING HOME INC,HURLBUT CARE,275,2425 CLINTON AVENUE SOUTH,,ROCHESTER,NY,146182646
O20040727000240,WV,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1316918543,N,515113,6800866187,"ST MARYS MEDICAL CENTER, INC",,1990-12-28,WV,CORPORATION,,N,ST. MARY'S HOSPITAL,,,2900 1ST AVE,,HUNTINGTON,WV,257021241
O20040727000289,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1467457002,N,335493,7214830454,CONCOURSE REHAB & NURSING CTR INC,,1995-08-30,NY,CORPORATION,,P,CONCOURSE REHABILITATION AND NURSING CENTER INC,,,1072 GRAND CONCOURSE,,BRONX,NY,104563901
O20040727000320,SC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1710910492,N,425337,3173593365,RCM COLUMBIA,LIFE CARE CENTER OF COLUMBIA,1987-11-06,SC,CORPORATION,,P,LIFE CARE CENTER OF COLUMBIA,LIFE CARE CENTERS OF AMERICA,311,2514 FARAWAY DR,,COLUMBIA,SC,292233969
O20040727000359,HI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1376600098,N,125045,4587634779,HILO MEDICAL INVESTORS LTD,HALE ANUENUE RESTORATIVE CARE CENTER,,,PARTNERSHIP,,P,HALE ANUENUE RESTORATIVE CARE,LIFE CARE CENTERS OF AMERICA,311,1333 WAIANUENUE AVE,,HILO,HI,967201202
O20040727000399,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1407813173,N,195312,2365412566,"NEXION HEALTH AT PIERREMONT, INC.",PIERREMONT HEALTHCARE CENTER,2002-01-15,DE,CORPORATION,,P,PIERREMONT HEALTHCARE CENTER,NEXION HEALTH,370,725 MITCHELL LN,,SHREVEPORT,LA,711062149
O20040727000451,TN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1699706630,N,445239,0840260048,WARTBURG MEDICAL INVESTORS LP,LIFE CARE CENTER OF MORGAN COUNTY,,,PARTNERSHIP,,P,LIFE CARE CENTER OF MORGAN COUNTY,LIFE CARE CENTERS OF AMERICA,311,419 S KINGSTON ST,,WARTBURG,TN,378874317
O20040727000469,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1235190075,N,195315,7911977129,"NEXION HEALTH AT KAPLAN, INC.",KAPLAN HEALTHCARE CENTER,2002-01-15,DE,CORPORATION,,P,KAPLAN HEALTHCARE CENTER,NEXION HEALTH,370,1300 WEST 8TH ST,,KAPLAN,LA,705482916
O20040727000536,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1730140567,N,195316,6204806417,"NEXION HEALTH AT CLAIBORNE, INC.",CLAIBORNE HEALTHCARE CENTER,2002-01-15,DE,CORPORATION,,P,CLAIBORNE HEALTHCARE CENTER,NEXION HEALTH,370,1536 CLAIBORNE AVE,,SHREVEPORT,LA,711034206
O20040727000667,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1124085873,N,195319,6406826643,"NEXION HEALTH AT THIBODAUX, INC.",THIBODAUX HEALTHCARE AND REHABILIATION CENTER,2002-01-15,DE,CORPORATION,,P,THIBODAUX HEALTHCARE AND REHABILITATION CENTER,NEXION HEALTH,370,150 PERCY BROWN RD,,THIBODAUX,LA,703016748
