ZIP,Population_Total,Population_65Plus,ACS_Year
73620,1378,202,2024-5yr
73622,308,40,2024-5yr
73624,1874,277,2024-5yr
73625,384,119,2024-5yr
73626,1110,176,2024-5yr
73627,530,84,2024-5yr
73628,1677,332,2024-5yr
73632,3093,544,2024-5yr
73638,180,74,2024-5yr
73639,817,173,2024-5yr
73641,484,121,2024-5yr
73642,110,32,2024-5yr
73644,14043,2422,2024-5yr
73645,1086,191,2024-5yr
73646,400,56,2024-5yr
73647,699,170,2024-5yr
73650,893,143,2024-5yr
73651,4018,641,2024-5yr
73654,661,132,2024-5yr
73655,830,235,2024-5yr
73658,232,96,2024-5yr
73659,231,55,2024-5yr
73660,336,55,2024-5yr
73661,687,148,2024-5yr
73662,6588,715,2024-5yr
73663,1164,238,2024-5yr
73664,1137,313,2024-5yr
73666,329,87,2024-5yr
73667,489,82,2024-5yr
73668,26,20,2024-5yr
73669,1539,246,2024-5yr
73673,302,104,2024-5yr
73701,24476,2988,2024-5yr
73703,30556,6010,2024-5yr
73705,359,0,2024-5yr
73716,454,83,2024-5yr
73717,6852,1022,2024-5yr
73718,518,111,2024-5yr
73719,44,11,2024-5yr
73720,221,96,2024-5yr
73722,382,98,2024-5yr
73724,804,188,2024-5yr
73726,420,65,2024-5yr
73727,152,25,2024-5yr
73728,1904,389,2024-5yr
73729,645,171,2024-5yr
73730,598,133,2024-5yr
73731,102,39,2024-5yr
73733,221,32,2024-5yr
73734,747,183,2024-5yr
73735,623,147,2024-5yr
73736,424,104,2024-5yr
73737,3612,805,2024-5yr
73738,1012,116,2024-5yr
73739,416,139,2024-5yr
73741,1769,287,2024-5yr
73742,3906,601,2024-5yr
73743,89,22,2024-5yr
73744,227,64,2024-5yr
73746,9,0,2024-5yr
73747,228,27,2024-5yr
73749,400,117,2024-5yr
73750,7123,1297,2024-5yr
73753,378,81,2024-5yr
73754,1043,220,2024-5yr
73755,707,149,2024-5yr
73756,292,68,2024-5yr
73757,92,27,2024-5yr
73758,257,68,2024-5yr
73759,1335,414,2024-5yr
73760,264,55,2024-5yr
73761,370,83,2024-5yr
73762,2286,363,2024-5yr
73763,1812,329,2024-5yr
73764,160,66,2024-5yr
73766,997,184,2024-5yr
73768,1520,229,2024-5yr
73770,20,10,2024-5yr
73771,420,120,2024-5yr
73772,3260,555,2024-5yr
73773,1623,384,2024-5yr
73801,14892,2597,2024-5yr
73832,1022,275,2024-5yr
73834,1544,307,2024-5yr
73835,232,41,2024-5yr
73838,528,148,2024-5yr
73840,509,88,2024-5yr
73841,827,92,2024-5yr
73842,354,159,2024-5yr
73843,754,213,2024-5yr
73844,297,86,2024-5yr
73848,1555,370,2024-5yr
73851,111,72,2024-5yr
73852,2688,371,2024-5yr
73853,505,51,2024-5yr
73855,253,49,2024-5yr
73857,918,125,2024-5yr
73858,1461,323,2024-5yr
73859,1582,296,2024-5yr
73860,1207,266,2024-5yr
73901,103,7,2024-5yr
73931,434,167,2024-5yr
73932,1940,271,2024-5yr
73933,1335,301,2024-5yr
73937,278,80,2024-5yr
73938,728,113,2024-5yr
73939,1421,166,2024-5yr
73942,13476,1420,2024-5yr
73944,474,27,2024-5yr
73945,2391,381,2024-5yr
73946,12,12,2024-5yr
73947,499,211,2024-5yr
73949,1620,281,2024-5yr
73950,1377,221,2024-5yr
73951,1376,251,2024-5yr
73960,5,2,2024-5yr
74001,258,41,2024-5yr
74002,1925,324,2024-5yr
74003,14024,2067,2024-5yr
74006,27911,6183,2024-5yr
74008,34006,4569,2024-5yr
74010,10311,1849,2024-5yr
74011,33900,5368,2024-5yr
74012,65060,10658,2024-5yr
74014,45212,7211,2024-5yr
74015,8676,1388,2024-5yr
74016,5891,1107,2024-5yr
74017,29206,5494,2024-5yr
74019,21023,3737,2024-5yr
74020,7587,1537,2024-5yr
74021,23628,3374,2024-5yr
74022,1793,497,2024-5yr
74023,11730,2274,2024-5yr
74026,814,113,2024-5yr
74027,759,115,2024-5yr
74028,1526,406,2024-5yr
74029,5331,1372,2024-5yr
74030,3014,668,2024-5yr
74032,1775,324,2024-5yr
74033,13745,1465,2024-5yr
74034,149,37,2024-5yr
74035,4021,715,2024-5yr
74036,7799,1270,2024-5yr
74037,24547,2550,2024-5yr
74038,2175,422,2024-5yr
74039,3826,514,2024-5yr
74041,3073,308,2024-5yr
74042,481,107,2024-5yr
74044,8162,1472,2024-5yr
74045,248,39,2024-5yr
74046,58,25,2024-5yr
74047,7227,1070,2024-5yr
74048,5559,1046,2024-5yr
74050,475,1,2024-5yr
74051,1888,347,2024-5yr
74052,1065,110,2024-5yr
74053,5375,858,2024-5yr
74054,859,171,2024-5yr
74055,51381,7462,2024-5yr
74056,4864,902,2024-5yr
74058,3558,791,2024-5yr
74059,5643,847,2024-5yr
74060,334,58,2024-5yr
74061,2245,408,2024-5yr
74062,997,244,2024-5yr
74063,31370,6244,2024-5yr
74066,32292,6238,2024-5yr
74068,94,12,2024-5yr
74070,15447,2997,2024-5yr
74071,130,64,2024-5yr
74072,1630,331,2024-5yr
74073,5881,977,2024-5yr
74074,32422,3910,2024-5yr
74075,26451,2975,2024-5yr
74077,1755,0,2024-5yr
74078,451,0,2024-5yr
74079,4449,764,2024-5yr
74080,3003,450,2024-5yr
74081,1829,373,2024-5yr
74082,137,28,2024-5yr
74083,791,240,2024-5yr
74084,380,172,2024-5yr
74085,2426,666,2024-5yr
74103,2450,167,2024-5yr
74104,12806,1611,2024-5yr
74105,26951,5418,2024-5yr
74106,15655,2429,2024-5yr
74107,19013,2528,2024-5yr
74108,7315,1187,2024-5yr
74110,15244,1577,2024-5yr
74112,21386,2930,2024-5yr
74114,15944,3619,2024-5yr
74115,24297,2791,2024-5yr
74116,3617,401,2024-5yr
74117,52,9,2024-5yr
74119,3670,658,2024-5yr
74120,5195,675,2024-5yr
74126,9920,1502,2024-5yr
74127,16324,2800,2024-5yr
74128,13751,1466,2024-5yr
74129,18382,2376,2024-5yr
74130,2212,343,2024-5yr
74131,2435,510,2024-5yr
74132,10858,1996,2024-5yr
74133,48699,9473,2024-5yr
74134,23323,2071,2024-5yr
74135,20138,4339,2024-5yr
74136,31416,5187,2024-5yr
74137,28533,5769,2024-5yr
74145,18196,2758,2024-5yr
74146,16507,1011,2024-5yr
74171,2207,0,2024-5yr
74301,11244,2011,2024-5yr
74330,2353,580,2024-5yr
74331,7058,2274,2024-5yr
74332,1690,392,2024-5yr
74333,1070,208,2024-5yr
74337,5109,1042,2024-5yr
74338,5069,904,2024-5yr
74339,2245,313,2024-5yr
74340,182,40,2024-5yr
74342,2039,452,2024-5yr
74343,3183,712,2024-5yr
74344,14876,4636,2024-5yr
74346,8266,1424,2024-5yr
74347,2757,730,2024-5yr
74349,941,401,2024-5yr
74350,692,176,2024-5yr
74352,5862,1075,2024-5yr
74354,17208,2865,2024-5yr
74358,222,32,2024-5yr
74359,309,48,2024-5yr
74360,6,0,2024-5yr
74361,17612,3082,2024-5yr
74363,2492,508,2024-5yr
74364,1931,353,2024-5yr
74365,4277,627,2024-5yr
74366,1289,255,2024-5yr
74367,624,58,2024-5yr
74368,60,3,2024-5yr
74369,1741,428,2024-5yr
74370,3656,885,2024-5yr
74401,15951,3100,2024-5yr
74403,29217,4438,2024-5yr
74421,4360,740,2024-5yr
74422,841,159,2024-5yr
74423,884,155,2024-5yr
74425,1036,366,2024-5yr
74426,9712,2329,2024-5yr
74427,1342,360,2024-5yr
74428,808,211,2024-5yr
74429,16622,2485,2024-5yr
74430,530,144,2024-5yr
74431,895,216,2024-5yr
74432,9645,2882,2024-5yr
74434,9611,1530,2024-5yr
74435,3042,1052,2024-5yr
74436,5057,1041,2024-5yr
74437,8937,1832,2024-5yr
74438,447,64,2024-5yr
74441,5564,1012,2024-5yr
74442,790,87,2024-5yr
74445,3051,678,2024-5yr
74446,436,76,2024-5yr
74447,15786,2870,2024-5yr
74450,1698,311,2024-5yr
74451,4023,1114,2024-5yr
74452,279,41,2024-5yr
74454,2831,698,2024-5yr
74455,2346,499,2024-5yr
74456,78,11,2024-5yr
74457,447,98,2024-5yr
74458,194,19,2024-5yr
74459,54,11,2024-5yr
74460,377,144,2024-5yr
74462,7114,1626,2024-5yr
74463,2115,66,2024-5yr
74464,31116,5136,2024-5yr
74467,14400,3137,2024-5yr
74468,260,70,2024-5yr
74469,2221,319,2024-5yr
74470,1374,476,2024-5yr
74471,1475,200,2024-5yr
74472,596,86,2024-5yr
74477,0,0,2024-5yr
74501,28616,5168,2024-5yr
74521,54,14,2024-5yr
74522,128,54,2024-5yr
74523,5817,1197,2024-5yr
74525,10431,1801,2024-5yr
74528,144,21,2024-5yr
74530,177,55,2024-5yr
74531,834,198,2024-5yr
74533,891,108,2024-5yr
74534,144,25,2024-5yr
74535,92,23,2024-5yr
74536,1364,393,2024-5yr
74538,3957,773,2024-5yr
74540,173,68,2024-5yr
74543,367,77,2024-5yr
74546,597,88,2024-5yr
74547,2815,519,2024-5yr
74549,118,35,2024-5yr
74552,980,148,2024-5yr
74553,1382,315,2024-5yr
74554,1917,302,2024-5yr
74555,671,147,2024-5yr
74556,257,89,2024-5yr
74557,539,127,2024-5yr
74558,383,104,2024-5yr
74560,435,122,2024-5yr
74561,1950,310,2024-5yr
74562,724,220,2024-5yr
74563,1910,441,2024-5yr
74565,446,127,2024-5yr
74567,79,23,2024-5yr
74569,584,84,2024-5yr
74570,1358,474,2024-5yr
74571,3285,1024,2024-5yr
74572,803,158,2024-5yr
74574,1109,283,2024-5yr
74576,209,75,2024-5yr
74577,259,77,2024-5yr
74578,5668,1045,2024-5yr
74601,18916,2779,2024-5yr
74604,12189,3118,2024-5yr
74630,890,241,2024-5yr
74631,6689,1423,2024-5yr
74632,553,232,2024-5yr
74633,557,76,2024-5yr
74636,189,33,2024-5yr
74637,1510,375,2024-5yr
74640,327,60,2024-5yr
74641,552,163,2024-5yr
74643,512,48,2024-5yr
74644,597,137,2024-5yr
74646,289,12,2024-5yr
74647,3534,718,2024-5yr
74650,608,146,2024-5yr
74651,849,235,2024-5yr
74652,793,276,2024-5yr
74653,3710,698,2024-5yr
74701,27497,4159,2024-5yr
74720,401,85,2024-5yr
74721,0,0,2024-5yr
74722,141,38,2024-5yr
74723,1302,396,2024-5yr
74724,132,29,2024-5yr
74726,2065,448,2024-5yr
74727,2168,500,2024-5yr
74728,10977,1975,2024-5yr
74729,2668,604,2024-5yr
74730,5807,1015,2024-5yr
74731,1646,374,2024-5yr
74733,3069,502,2024-5yr
74734,858,134,2024-5yr
74735,2027,393,2024-5yr
74736,947,183,2024-5yr
74737,27,8,2024-5yr
74738,375,127,2024-5yr
74740,1959,500,2024-5yr
74741,810,140,2024-5yr
74743,8075,1604,2024-5yr
74745,9720,1606,2024-5yr
74747,313,70,2024-5yr
74748,572,48,2024-5yr
74750,170,40,2024-5yr
74753,0,0,2024-5yr
74754,541,113,2024-5yr
74755,186,24,2024-5yr
74756,754,200,2024-5yr
74759,1024,186,2024-5yr
74760,108,22,2024-5yr
74761,72,14,2024-5yr
74764,3582,542,2024-5yr
74766,1100,174,2024-5yr
74801,21967,3720,2024-5yr
74804,23227,3743,2024-5yr
74820,31943,5302,2024-5yr
74824,1482,180,2024-5yr
74825,1788,345,2024-5yr
74826,1177,273,2024-5yr
74827,330,28,2024-5yr
74829,1678,271,2024-5yr
74830,148,34,2024-5yr
74831,743,226,2024-5yr
74832,930,179,2024-5yr
74833,574,96,2024-5yr
74834,7952,1456,2024-5yr
74836,164,61,2024-5yr
74837,153,61,2024-5yr
74839,662,178,2024-5yr
74840,1827,331,2024-5yr
74842,187,72,2024-5yr
74843,324,157,2024-5yr
74844,332,18,2024-5yr
74845,383,71,2024-5yr
74848,8020,1285,2024-5yr
74849,2727,499,2024-5yr
74850,247,59,2024-5yr
74851,11489,1837,2024-5yr
74852,1598,258,2024-5yr
74854,2038,272,2024-5yr
74855,4249,1114,2024-5yr
74856,842,256,2024-5yr
74857,9931,1555,2024-5yr
74859,5671,1155,2024-5yr
74860,1664,277,2024-5yr
74864,4833,853,2024-5yr
74865,1894,227,2024-5yr
74866,74,29,2024-5yr
74867,595,164,2024-5yr
74868,12543,2222,2024-5yr
74869,536,142,2024-5yr
74871,2349,470,2024-5yr
74872,2901,528,2024-5yr
74873,10924,1773,2024-5yr
74875,945,222,2024-5yr
74878,1778,440,2024-5yr
74880,1840,331,2024-5yr
74881,5297,1048,2024-5yr
74883,2226,501,2024-5yr
74884,5474,1053,2024-5yr
74901,1976,340,2024-5yr
74902,4423,924,2024-5yr
74930,1774,366,2024-5yr
74931,1012,191,2024-5yr
74932,2527,443,2024-5yr
74935,166,32,2024-5yr
74936,1330,306,2024-5yr
74937,5220,893,2024-5yr
74939,1289,157,2024-5yr
74940,2504,382,2024-5yr
74941,2482,445,2024-5yr
74942,145,16,2024-5yr
74943,94,11,2024-5yr
74944,1116,204,2024-5yr
74945,165,31,2024-5yr
74946,33,10,2024-5yr
74947,115,8,2024-5yr
74948,12382,1967,2024-5yr
74949,214,42,2024-5yr
74951,1508,292,2024-5yr
74953,12406,2028,2024-5yr
74954,5105,679,2024-5yr
74955,13864,2699,2024-5yr
74956,1882,378,2024-5yr
74957,834,262,2024-5yr
74959,6375,1075,2024-5yr
74960,11971,1824,2024-5yr
74962,4398,916,2024-5yr
74963,689,135,2024-5yr
74964,2241,451,2024-5yr
74965,4793,730,2024-5yr
74966,3456,583,2024-5yr
75001,16872,1665,2024-5yr
75002,75057,9128,2024-5yr
75006,47807,7063,2024-5yr
75007,54646,8035,2024-5yr
75009,34260,4554,2024-5yr
75010,33326,3377,2024-5yr
75013,49796,5414,2024-5yr
75019,44917,5368,2024-5yr
75020,24835,5220,2024-5yr
75021,9173,1634,2024-5yr
75022,26090,3227,2024-5yr
75023,49229,8080,2024-5yr
75024,45652,4785,2024-5yr
75025,53202,6654,2024-5yr
75028,49094,6566,2024-5yr
75032,39865,5629,2024-5yr
75033,52795,3474,2024-5yr
75034,53818,5155,2024-5yr
75035,89682,6751,2024-5yr
75036,33496,6191,2024-5yr
75038,32755,2627,2024-5yr
75039,24164,1348,2024-5yr
75040,64606,8292,2024-5yr
75041,32943,3257,2024-5yr
75042,38112,4128,2024-5yr
75043,63152,8434,2024-5yr
75044,47529,6949,2024-5yr
75048,30993,3620,2024-5yr
75050,44889,5491,2024-5yr
75051,40884,4616,2024-5yr
75052,97278,10583,2024-5yr
75054,18388,1461,2024-5yr
75056,69628,6929,2024-5yr
75057,17958,1662,2024-5yr
75058,3625,370,2024-5yr
75060,47591,5508,2024-5yr
75061,56013,5099,2024-5yr
75062,52116,4732,2024-5yr
75063,45849,2980,2024-5yr
75065,13657,1884,2024-5yr
75067,66913,6696,2024-5yr
75068,72710,5935,2024-5yr
75069,40032,6969,2024-5yr
75070,64078,5571,2024-5yr
75071,72964,7664,2024-5yr
75072,55087,6692,2024-5yr
75074,53831,5590,2024-5yr
75075,38135,7953,2024-5yr
75076,7989,1936,2024-5yr
75077,42950,6587,2024-5yr
75078,53011,4277,2024-5yr
75080,52569,6405,2024-5yr
75081,36544,5223,2024-5yr
75082,29618,3769,2024-5yr
75087,44326,6349,2024-5yr
75088,28075,4648,2024-5yr
75089,35619,4099,2024-5yr
75090,26594,3625,2024-5yr
75092,28342,5479,2024-5yr
75093,47954,9137,2024-5yr
75094,24200,2943,2024-5yr
75098,69325,6970,2024-5yr
75101,963,103,2024-5yr
75102,1583,281,2024-5yr
75103,16824,3256,2024-5yr
75104,49228,5708,2024-5yr
75105,216,30,2024-5yr
75109,5344,1448,2024-5yr
75110,31552,4609,2024-5yr
75114,9333,906,2024-5yr
75115,56211,8911,2024-5yr
75116,19954,3375,2024-5yr
75117,5109,797,2024-5yr
75119,31866,4093,2024-5yr
75124,5981,1053,2024-5yr
75125,7873,906,2024-5yr
75126,84799,6160,2024-5yr
75127,1576,595,2024-5yr
75132,0,0,2024-5yr
75134,19045,2353,2024-5yr
75135,11326,1409,2024-5yr
75137,19729,3192,2024-5yr
75140,8469,1686,2024-5yr
75141,5703,457,2024-5yr
75142,22822,3118,2024-5yr
75143,14709,2590,2024-5yr
75144,3581,708,2024-5yr
75146,25097,2741,2024-5yr
75147,9177,1418,2024-5yr
75148,5842,1770,2024-5yr
75149,58262,6082,2024-5yr
75150,62738,8270,2024-5yr
75152,5321,714,2024-5yr
75153,647,103,2024-5yr
75154,52516,6394,2024-5yr
75155,2951,366,2024-5yr
75156,16333,4036,2024-5yr
75157,227,39,2024-5yr
75158,6025,763,2024-5yr
75159,23456,2412,2024-5yr
75160,28206,3735,2024-5yr
75161,8011,1576,2024-5yr
75163,2443,734,2024-5yr
75164,885,187,2024-5yr
75165,53513,7304,2024-5yr
75166,6989,580,2024-5yr
75167,13904,1265,2024-5yr
75169,16029,3021,2024-5yr
75172,5806,559,2024-5yr
75173,10664,1098,2024-5yr
75180,26455,2310,2024-5yr
75181,29788,2842,2024-5yr
75182,8336,1550,2024-5yr
75189,48739,4441,2024-5yr
75201,18345,1421,2024-5yr
75202,2892,276,2024-5yr
75203,15775,1750,2024-5yr
75204,34666,1762,2024-5yr
75205,26572,3207,2024-5yr
75206,38909,3040,2024-5yr
75207,8287,153,2024-5yr
75208,29367,3933,2024-5yr
75209,14211,2164,2024-5yr
75210,7722,1418,2024-5yr
75211,73534,8258,2024-5yr
75212,28259,3187,2024-5yr
75214,34274,4324,2024-5yr
75215,18895,2322,2024-5yr
75216,55894,7276,2024-5yr
75217,85028,7259,2024-5yr
75218,22544,3606,2024-5yr
75219,23934,2511,2024-5yr
75220,40239,3220,2024-5yr
75223,11994,1730,2024-5yr
75224,35105,4800,2024-5yr
75225,22237,4930,2024-5yr
75226,5199,269,2024-5yr
75227,58319,5432,2024-5yr
75228,67714,7272,2024-5yr
75229,33656,4106,2024-5yr
75230,27763,6747,2024-5yr
75231,38370,4040,2024-5yr
75232,32972,6235,2024-5yr
75233,14867,2369,2024-5yr
75234,32961,4328,2024-5yr
75235,19637,1468,2024-5yr
75236,18963,1896,2024-5yr
75237,18260,1484,2024-5yr
75238,33199,4262,2024-5yr
75240,25290,2347,2024-5yr
75241,33840,4897,2024-5yr
75243,63481,6334,2024-5yr
75244,13389,2042,2024-5yr
75246,2286,466,2024-5yr
75247,627,235,2024-5yr
75248,38459,7488,2024-5yr
75249,16447,1914,2024-5yr
75251,3525,222,2024-5yr
75252,28618,5090,2024-5yr
75253,24395,1134,2024-5yr
75254,25050,3248,2024-5yr
75261,0,0,2024-5yr
75270,0,0,2024-5yr
75287,53959,5140,2024-5yr
75390,0,0,2024-5yr
75401,22669,3643,2024-5yr
75402,20098,3831,2024-5yr
75407,34171,3097,2024-5yr
75409,27131,1975,2024-5yr
75410,4556,1130,2024-5yr
75411,1090,215,2024-5yr
75412,488,116,2024-5yr
75413,118,31,2024-5yr
75414,3719,437,2024-5yr
75415,289,37,2024-5yr
75416,2873,614,2024-5yr
75417,2162,589,2024-5yr
75418,15155,2970,2024-5yr
75420,1041,242,2024-5yr
75421,850,148,2024-5yr
75422,3229,550,2024-5yr
75423,3104,469,2024-5yr
75424,3790,518,2024-5yr
75426,4351,1324,2024-5yr
75428,11531,1116,2024-5yr
75429,0,0,2024-5yr
75431,2069,355,2024-5yr
75432,3049,580,2024-5yr
75433,3359,753,2024-5yr
75434,6,0,2024-5yr
75435,1045,310,2024-5yr
75436,2454,360,2024-5yr
75437,1023,280,2024-5yr
75438,1262,291,2024-5yr
75439,1087,172,2024-5yr
75440,7846,2187,2024-5yr
75441,82,75,2024-5yr
75442,10805,1866,2024-5yr
75446,3814,812,2024-5yr
75447,1028,246,2024-5yr
75448,1127,140,2024-5yr
75449,868,223,2024-5yr
75450,404,100,2024-5yr
75451,1156,326,2024-5yr
75452,5024,601,2024-5yr
75453,3430,551,2024-5yr
75454,22990,1483,2024-5yr
75455,26903,3738,2024-5yr
75457,6175,951,2024-5yr
75459,6554,627,2024-5yr
75460,23426,3915,2024-5yr
75462,12372,2822,2024-5yr
75468,1085,209,2024-5yr
75469,372,160,2024-5yr
75470,213,0,2024-5yr
75471,1483,232,2024-5yr
75472,3951,921,2024-5yr
75473,3674,865,2024-5yr
75474,17671,2958,2024-5yr
75475,203,0,2024-5yr
75476,1111,257,2024-5yr
75477,846,196,2024-5yr
75478,927,219,2024-5yr
75479,2284,304,2024-5yr
75480,1661,592,2024-5yr
75481,487,150,2024-5yr
75482,26483,4642,2024-5yr
75486,2774,635,2024-5yr
75487,1437,322,2024-5yr
75488,1244,237,2024-5yr
75489,803,171,2024-5yr
75490,3196,379,2024-5yr
75491,5471,1254,2024-5yr
75492,250,54,2024-5yr
75493,629,44,2024-5yr
75494,11470,2487,2024-5yr
75495,11120,1764,2024-5yr
75496,2893,605,2024-5yr
75497,3669,1617,2024-5yr
75501,34866,5543,2024-5yr
75503,26372,5224,2024-5yr
75550,561,156,2024-5yr
75551,10341,2273,2024-5yr
75554,1883,458,2024-5yr
75555,1630,363,2024-5yr
75556,1184,167,2024-5yr
75558,2126,549,2024-5yr
75559,5528,1351,2024-5yr
75560,962,128,2024-5yr
75561,5014,785,2024-5yr
75562,23,12,2024-5yr
75563,4033,1226,2024-5yr
75564,35,0,2024-5yr
75565,248,10,2024-5yr
75566,886,168,2024-5yr
75567,3660,792,2024-5yr
75568,2677,500,2024-5yr
75569,3523,411,2024-5yr
75570,11391,1658,2024-5yr
75571,2653,744,2024-5yr
75572,3130,658,2024-5yr
75573,263,13,2024-5yr
75574,1227,329,2024-5yr
75601,15780,2870,2024-5yr
75602,20671,2066,2024-5yr
75603,6061,1202,2024-5yr
75604,31924,4999,2024-5yr
75605,35417,7266,2024-5yr
75630,2452,840,2024-5yr
75631,2483,371,2024-5yr
75633,13271,2613,2024-5yr
75638,5212,1128,2024-5yr
75639,2536,654,2024-5yr
75640,6142,877,2024-5yr
75641,83,9,2024-5yr
75642,86,65,2024-5yr
75643,2300,473,2024-5yr
75644,12774,2646,2024-5yr
75645,10400,2042,2024-5yr
75647,13299,2387,2024-5yr
75650,10703,1451,2024-5yr
75651,1871,542,2024-5yr
75652,15290,2347,2024-5yr
75654,12164,2324,2024-5yr
75656,4507,882,2024-5yr
75657,7503,1863,2024-5yr
75658,31,31,2024-5yr
75659,37,19,2024-5yr
75661,2360,653,2024-5yr
75662,25034,3714,2024-5yr
75667,1413,186,2024-5yr
75668,2094,596,2024-5yr
75669,1034,246,2024-5yr
75670,18670,2300,2024-5yr
75671,0,0,2024-5yr
75672,16509,3452,2024-5yr
75680,0,0,2024-5yr
75681,2248,574,2024-5yr
75682,678,165,2024-5yr
75683,3413,688,2024-5yr
75684,8040,953,2024-5yr
75686,14195,2487,2024-5yr
75687,0,0,2024-5yr
75689,98,33,2024-5yr
75691,4130,726,2024-5yr
75692,5563,1432,2024-5yr
75693,5935,813,2024-5yr
75694,0,0,2024-5yr
75701,36344,6349,2024-5yr
75702,27927,3170,2024-5yr
75703,46039,8958,2024-5yr
75704,8913,1458,2024-5yr
75705,1704,260,2024-5yr
75706,9560,1551,2024-5yr
75707,17532,3829,2024-5yr
75708,9732,1207,2024-5yr
75709,6015,1377,2024-5yr
75711,156,0,2024-5yr
75750,3132,745,2024-5yr
75751,18644,3229,2024-5yr
75752,7536,1700,2024-5yr
75754,7841,2056,2024-5yr
75755,5244,750,2024-5yr
75756,4414,803,2024-5yr
75757,14328,3255,2024-5yr
75758,9945,2773,2024-5yr
75759,278,138,2024-5yr
75760,2396,581,2024-5yr
75762,15704,2437,2024-5yr
75763,6259,1391,2024-5yr
75764,202,18,2024-5yr
75765,8734,2787,2024-5yr
75766,25850,4653,2024-5yr
75770,2523,710,2024-5yr
75771,21238,4164,2024-5yr
75773,14230,3543,2024-5yr
75778,3152,707,2024-5yr
75779,62,11,2024-5yr
75780,373,10,2024-5yr
75782,120,48,2024-5yr
75783,8263,2369,2024-5yr
75784,531,153,2024-5yr
75785,10705,1879,2024-5yr
75788,48,0,2024-5yr
75789,9095,1470,2024-5yr
75790,3915,646,2024-5yr
75791,15786,2242,2024-5yr
75792,3898,782,2024-5yr
75801,17531,2464,2024-5yr
75803,21770,3608,2024-5yr
75831,4881,998,2024-5yr
75833,3550,1011,2024-5yr
75835,12439,2961,2024-5yr
75838,209,127,2024-5yr
75839,6796,1373,2024-5yr
75840,6994,1409,2024-5yr
75844,4770,1422,2024-5yr
75845,2473,978,2024-5yr
75846,2741,754,2024-5yr
75847,1328,324,2024-5yr
75848,64,10,2024-5yr
75849,62,25,2024-5yr
75850,1239,311,2024-5yr
75851,4336,383,2024-5yr
75852,3323,281,2024-5yr
75853,999,244,2024-5yr
75855,2635,1011,2024-5yr
75856,65,0,2024-5yr
75858,57,29,2024-5yr
75859,2337,734,2024-5yr
75860,6624,939,2024-5yr
75861,1381,215,2024-5yr
75862,9968,2648,2024-5yr
75865,0,0,2024-5yr
75884,2697,79,2024-5yr
75886,2456,38,2024-5yr
75901,28234,4123,2024-5yr
75903,64,29,2024-5yr
75904,34462,5714,2024-5yr
75925,3657,828,2024-5yr
75926,1389,251,2024-5yr
75928,899,418,2024-5yr
75929,1498,636,2024-5yr
75930,2330,476,2024-5yr
75931,2323,811,2024-5yr
75932,1291,376,2024-5yr
75933,1418,318,2024-5yr
75934,105,0,2024-5yr
75935,12621,2326,2024-5yr
75936,717,207,2024-5yr
75937,1313,150,2024-5yr
75938,2846,681,2024-5yr
75939,4725,824,2024-5yr
75941,8461,1504,2024-5yr
75942,0,0,2024-5yr
75943,1144,305,2024-5yr
75944,771,285,2024-5yr
75946,4170,889,2024-5yr
75948,5238,1891,2024-5yr
75949,9138,1909,2024-5yr
75951,15144,2972,2024-5yr
75954,3607,517,2024-5yr
75956,6982,1624,2024-5yr
75959,1025,412,2024-5yr
75960,1304,109,2024-5yr
75961,15183,2251,2024-5yr
75962,3159,0,2024-5yr
75964,20470,2601,2024-5yr
75965,18243,3555,2024-5yr
75966,4994,1087,2024-5yr
75968,1818,282,2024-5yr
75969,4479,865,2024-5yr
75972,5708,1361,2024-5yr
75973,2453,640,2024-5yr
75974,2592,432,2024-5yr
75975,3671,665,2024-5yr
75976,912,229,2024-5yr
75977,547,107,2024-5yr
75979,11273,2290,2024-5yr
75980,2539,604,2024-5yr
76001,38913,4703,2024-5yr
76002,35265,2454,2024-5yr
76005,7102,728,2024-5yr
76006,23446,2118,2024-5yr
76008,25165,3297,2024-5yr
76009,22803,3165,2024-5yr
76010,54978,3839,2024-5yr
76011,22752,2066,2024-5yr
76012,27991,5381,2024-5yr
76013,35715,5255,2024-5yr
76014,32818,3747,2024-5yr
76015,18135,2373,2024-5yr
76016,31280,6169,2024-5yr
76017,47074,7299,2024-5yr
76018,26834,2661,2024-5yr
76020,34602,5361,2024-5yr
76021,35354,6382,2024-5yr
76022,13760,2078,2024-5yr
76023,7534,1215,2024-5yr
76028,81549,11443,2024-5yr
76031,18920,2817,2024-5yr
76033,29538,5199,2024-5yr
76034,26103,5306,2024-5yr
76035,2656,399,2024-5yr
76036,36044,4665,2024-5yr
76039,39855,4488,2024-5yr
76040,31677,2890,2024-5yr
76041,755,144,2024-5yr
76043,6858,1398,2024-5yr
76044,9196,1148,2024-5yr
76048,27000,6823,2024-5yr
76049,31506,9190,2024-5yr
76050,7282,1443,2024-5yr
76051,50618,6990,2024-5yr
76052,34249,2792,2024-5yr
76053,32323,4748,2024-5yr
76054,11744,2588,2024-5yr
76055,3577,578,2024-5yr
76058,22276,2958,2024-5yr
76059,5586,822,2024-5yr
76060,9444,1210,2024-5yr
76061,22,0,2024-5yr
76063,82625,9528,2024-5yr
76064,2513,304,2024-5yr
76065,47438,6160,2024-5yr
76066,5865,776,2024-5yr
76067,21080,3658,2024-5yr
76070,1164,139,2024-5yr
76071,5159,387,2024-5yr
